Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,1,0.516,0.379
5,1,0.520,0.379
6,1,0.523,0.378
7,1,0.530,0.368
8,1,0.531,0.369
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,1,0.535,0.378
12,1,0.540,0.382
13,1,0.542,0.390
14,1,0.546,0.400
15,1,0.548,0.411
16,1,0.548,0.411
17,1,0.551,0.421
18,1,0.552,0.435
19,1,0.555,0.449
20,1,0.556,0.461
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,1,0.550,0.458
24,1,0.547,0.433
25,1,0.542,0.419
26,1,0.538,0.406
27,1,0.535,0.397
28,1,0.534,0.394
29,1,0.532,0.390
30,1,0.529,0.390
31,0,-1.000,-1.000
32,1,0.526,0.376
33,1,0.525,0.376
34,1,0.525,0.375
35,1,0.523,0.376
36,1,0.522,0.386
37,1,0.523,0.389
38,1,0.522,0.393
39,1,0.522,0.406
40,1,0.522,0.407
41,1,0.521,0.418
42,1,0.520,0.429
43,1,0.519,0.442
44,1,0.518,0.456
45,1,0.517,0.471
46,1,0.518,0.471
47,1,0.516,0.485
48,1,0.527,0.442
49,1,0.537,0.388
50,1,0.548,0.344
51,1,0.556,0.307
52,1,0.556,0.308
53,1,0.564,0.274
54,1,0.572,0.244
55,1,0.578,0.218
56,0,-1.000,-1.000
57,1,0.593,0.178
58,1,0.591,0.179
59,1,0.596,0.161
60,1,0.603,0.147
61,1,0.609,0.136
62,1,0.614,0.131
63,1,0.620,0.121
64,1,0.620,0.121
65,1,0.627,0.114
66,1,0.633,0.114
67,1,0.637,0.114
68,1,0.642,0.111
69,1,0.646,0.115
70,1,0.648,0.118
71,1,0.652,0.121
72,1,0.659,0.132
73,1,0.660,0.146
74,1,0.666,0.156
75,1,0.670,0.171
76,1,0.670,0.171
77,1,0.674,0.189
78,1,0.677,0.207
79,1,0.680,0.231
80,1,0.684,0.251
81,1,0.688,0.272
82,1,0.688,0.271
83,1,0.690,0.297
84,1,0.695,0.328
85,1,0.698,0.353
86,1,0.700,0.382
87,1,0.704,0.411
88,1,0.703,0.412
89,1,0.705,0.442
90,1,0.706,0.475
91,1,0.711,0.508
92,1,0.713,0.539
93,1,0.716,0.574
94,1,0.715,0.575
95,1,0.717,0.606
96,1,0.718,0.640
97,1,0.721,0.675
98,1,0.723,0.707
99,1,0.724,0.747
100,1,0.725,0.746
101,1,0.728,0.783
102,1,0.728,0.819
103,1,0.730,0.856
104,1,0.730,0.894
105,1,0.735,0.915
106,1,0.734,0.917
107,1,0.739,0.904
108,1,0.738,0.897
109,1,0.740,0.894
110,1,0.740,0.893
111,1,0.741,0.887
112,1,0.741,0.889
113,1,0.742,0.889
114,1,0.742,0.893
115,1,0.745,0.899
116,0,-1.000,-1.000
117,0,-1.000,-1.000
118,1,0.746,0.919
119,1,0.751,0.921
120,1,0.750,0.922
121,1,0.751,0.918
122,1,0.751,0.922
123,1,0.751,0.925
124,1,0.752,0.925
125,1,0.752,0.928
126,1,0.752,0.928
127,1,0.755,0.928
128,0,-1.000,-1.000
129,1,0.752,0.928
130,1,0.752,0.929
131,1,0.752,0.929
132,1,0.752,0.929
133,1,0.752,0.929
134,1,0.752,0.926
135,1,0.753,0.929
136,1,0.753,0.929
137,1,0.753,0.929
138,1,0.753,0.929
139,1,0.753,0.929
140,1,0.753,0.929
141,1,0.753,0.929
142,1,0.753,0.929
143,1,0.753,0.929
144,1,0.753,0.929
145,1,0.753,0.929
146,1,0.753,0.929
147,1,0.753,0.929
148,1,0.753,0.929
149,1,0.753,0.929
150,1,0.753,0.929
151,1,0.753,0.929
