Frame,Ball,x,y
0,1,0.497,0.364
1,1,0.497,0.364
2,1,0.494,0.364
3,1,0.494,0.365
4,1,0.493,0.364
5,1,0.493,0.362
6,1,0.491,0.362
7,1,0.489,0.367
8,1,0.487,0.372
9,1,0.487,0.379
10,1,0.484,0.386
11,1,0.484,0.389
12,1,0.484,0.399
13,1,0.483,0.411
14,1,0.483,0.425
15,1,0.479,0.440
16,1,0.478,0.453
17,1,0.480,0.454
18,1,0.478,0.475
19,1,0.477,0.492
20,1,0.467,0.379
21,1,0.459,0.264
22,1,0.454,0.197
23,1,0.455,0.199
24,1,0.449,0.114
25,1,0.444,0.069
26,1,0.439,0.017
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,1,0.354,0.003
59,1,0.355,0.006
60,1,0.352,0.037
61,1,0.349,0.054
62,0,-1.000,-1.000
63,1,0.345,0.132
64,1,0.343,0.161
65,1,0.344,0.161
66,1,0.341,0.201
67,1,0.339,0.232
68,1,0.337,0.269
69,1,0.335,0.307
70,1,0.334,0.340
71,1,0.335,0.342
72,1,0.334,0.379
73,1,0.332,0.418
74,1,0.329,0.458
75,0,-1.000,-1.000
76,1,0.371,0.375
77,1,0.371,0.374
78,1,0.405,0.271
79,1,0.425,0.215
80,1,0.442,0.169
81,1,0.456,0.136
82,1,0.466,0.110
83,1,0.468,0.113
84,1,0.477,0.090
85,1,0.486,0.074
86,1,0.494,0.062
87,1,0.499,0.053
88,1,0.506,0.049
89,1,0.506,0.047
90,1,0.512,0.042
91,1,0.517,0.042
92,1,0.521,0.043
93,1,0.527,0.043
94,1,0.531,0.047
95,1,0.531,0.049
96,1,0.535,0.054
97,1,0.539,0.060
98,1,0.543,0.068
99,1,0.546,0.078
100,1,0.551,0.089
101,1,0.552,0.090
102,1,0.555,0.101
103,1,0.557,0.114
104,1,0.562,0.129
105,1,0.563,0.147
106,1,0.567,0.163
107,1,0.567,0.163
108,1,0.570,0.181
109,1,0.573,0.199
110,1,0.575,0.215
111,1,0.558,0.168
112,1,0.549,0.139
113,1,0.548,0.136
114,1,0.537,0.107
115,1,0.528,0.087
116,1,0.523,0.075
117,1,0.514,0.060
118,1,0.509,0.053
119,1,0.509,0.053
