Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,1,0.516,0.385
11,0,-1.000,-1.000
12,1,0.517,0.386
13,1,0.519,0.383
14,1,0.518,0.386
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,1,0.522,0.383
20,1,0.522,0.379
21,1,0.522,0.378
22,1,0.524,0.378
23,1,0.523,0.378
24,1,0.523,0.375
25,1,0.523,0.375
26,1,0.524,0.369
27,1,0.524,0.368
28,1,0.528,0.369
29,1,0.528,0.369
30,1,0.528,0.360
31,1,0.535,0.358
32,1,0.535,0.356
33,1,0.537,0.360
34,1,0.540,0.362
35,1,0.538,0.364
36,1,0.541,0.367
37,1,0.543,0.374
38,1,0.544,0.383
39,1,0.545,0.389
40,1,0.548,0.401
41,1,0.548,0.400
42,1,0.548,0.411
43,1,0.550,0.424
44,1,0.552,0.440
45,1,0.552,0.453
46,1,0.554,0.468
47,1,0.554,0.469
48,1,0.555,0.487
49,0,-1.000,-1.000
50,1,0.540,0.446
51,1,0.530,0.369
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,1,0.505,0.251
55,1,0.495,0.207
56,1,0.486,0.172
57,1,0.478,0.139
58,1,0.470,0.110
59,1,0.470,0.111
60,1,0.465,0.089
61,1,0.459,0.068
62,1,0.453,0.051
63,1,0.448,0.036
64,1,0.445,0.026
65,1,0.444,0.026
66,1,0.441,0.018
67,1,0.437,0.011
68,1,0.433,0.006
69,1,0.430,0.004
70,1,0.426,0.001
71,1,0.426,0.001
72,1,0.423,0.003
73,1,0.420,0.001
74,1,0.417,0.006
75,1,0.416,0.011
76,1,0.412,0.015
77,1,0.412,0.015
78,1,0.411,0.022
79,1,0.409,0.032
80,1,0.408,0.042
81,1,0.405,0.051
82,1,0.404,0.064
83,1,0.405,0.064
84,1,0.403,0.076
85,1,0.402,0.090
86,1,0.401,0.104
87,1,0.400,0.118
88,1,0.398,0.135
89,1,0.398,0.135
90,1,0.398,0.149
91,1,0.391,0.196
92,1,0.377,0.260
93,1,0.366,0.304
94,1,0.358,0.344
95,1,0.358,0.344
96,1,0.352,0.381
97,1,0.344,0.414
98,1,0.338,0.444
99,1,0.331,0.482
100,1,0.326,0.512
101,1,0.326,0.512
102,1,0.320,0.544
103,1,0.316,0.574
104,1,0.311,0.607
105,1,0.305,0.640
106,1,0.301,0.672
107,1,0.301,0.672
108,1,0.297,0.706
109,1,0.291,0.739
110,1,0.287,0.775
111,1,0.283,0.811
112,1,0.280,0.844
113,1,0.280,0.844
114,1,0.277,0.849
115,1,0.273,0.850
116,1,0.273,0.856
117,1,0.270,0.865
118,1,0.267,0.876
119,1,0.267,0.875
120,1,0.264,0.889
121,1,0.262,0.901
122,1,0.261,0.911
123,1,0.259,0.918
124,1,0.256,0.926
125,1,0.256,0.924
126,1,0.255,0.931
127,1,0.255,0.936
128,1,0.254,0.940
129,1,0.252,0.947
130,1,0.251,0.950
131,1,0.252,0.951
132,1,0.251,0.956
133,1,0.250,0.957
134,1,0.252,0.963
135,1,0.250,0.967
136,1,0.246,0.969
137,1,0.245,0.969
138,1,0.242,0.972
139,1,0.241,0.972
140,1,0.241,0.975
141,1,0.241,0.974
142,1,0.240,0.974
143,1,0.240,0.974
