Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,1,0.518,0.371
9,1,0.526,0.368
10,1,0.536,0.365
11,1,0.536,0.367
12,1,0.547,0.361
13,1,0.555,0.361
14,1,0.561,0.364
15,1,0.567,0.364
16,1,0.573,0.372
17,1,0.574,0.372
18,1,0.585,0.379
19,1,0.588,0.383
20,1,0.593,0.393
21,1,0.598,0.404
22,1,0.605,0.417
23,1,0.604,0.415
24,1,0.609,0.429
25,1,0.613,0.442
26,1,0.618,0.463
27,1,0.623,0.476
28,1,0.628,0.496
29,1,0.628,0.494
30,1,0.629,0.504
31,1,0.630,0.469
32,1,0.627,0.446
33,1,0.625,0.425
34,1,0.623,0.410
35,1,0.624,0.407
36,1,0.623,0.393
37,1,0.622,0.382
38,1,0.621,0.375
39,1,0.620,0.369
40,1,0.620,0.365
41,1,0.619,0.367
42,1,0.618,0.364
43,1,0.616,0.362
44,1,0.616,0.362
45,1,0.615,0.364
46,1,0.613,0.367
47,1,0.613,0.367
48,1,0.613,0.374
49,1,0.613,0.381
50,1,0.613,0.386
51,1,0.612,0.393
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,1,0.580,0.385
55,1,0.565,0.375
56,1,0.553,0.375
57,1,0.540,0.374
58,1,0.529,0.372
59,1,0.528,0.371
60,1,0.516,0.376
61,1,0.504,0.379
62,1,0.493,0.386
63,1,0.482,0.392
64,1,0.473,0.401
65,1,0.472,0.401
66,1,0.461,0.410
67,1,0.452,0.421
68,1,0.442,0.432
69,1,0.433,0.450
70,1,0.424,0.464
71,1,0.425,0.465
72,1,0.416,0.481
73,1,0.410,0.494
74,1,0.430,0.463
75,1,0.442,0.438
76,1,0.454,0.422
77,1,0.454,0.422
78,1,0.466,0.408
79,1,0.472,0.396
80,1,0.478,0.388
81,1,0.487,0.381
82,1,0.495,0.379
83,1,0.497,0.381
84,1,0.503,0.375
85,1,0.508,0.375
86,1,0.514,0.375
87,1,0.520,0.374
88,1,0.524,0.379
89,1,0.524,0.379
90,1,0.529,0.385
91,1,0.534,0.390
92,1,0.539,0.400
93,1,0.544,0.408
94,1,0.548,0.418
95,1,0.548,0.418
96,1,0.552,0.431
97,1,0.556,0.443
98,1,0.557,0.438
99,1,0.555,0.422
100,1,0.555,0.407
101,1,0.555,0.408
102,1,0.554,0.400
103,1,0.550,0.390
104,1,0.550,0.388
105,1,0.547,0.379
106,1,0.547,0.379
107,1,0.547,0.378
108,1,0.545,0.382
109,1,0.545,0.383
110,1,0.544,0.386
111,1,0.541,0.393
112,1,0.540,0.401
113,1,0.540,0.400
114,1,0.540,0.408
115,1,0.539,0.418
116,1,0.536,0.431
117,1,0.536,0.444
118,1,0.534,0.461
119,1,0.534,0.463
120,1,0.534,0.474
121,1,0.531,0.485
122,1,0.530,0.458
123,1,0.527,0.432
124,1,0.527,0.417
125,1,0.527,0.415
126,1,0.528,0.399
127,1,0.523,0.386
128,1,0.522,0.374
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,0,-1.000,-1.000
139,0,-1.000,-1.000
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,1,0.514,0.439
149,1,0.514,0.438
150,1,0.514,0.454
151,1,0.514,0.417
152,0,-1.000,-1.000
153,1,0.508,0.317
154,1,0.505,0.278
155,1,0.505,0.279
156,1,0.505,0.242
157,1,0.502,0.215
158,1,0.501,0.182
159,1,0.499,0.181
160,1,0.498,0.139
161,1,0.498,0.136
162,1,0.498,0.118
163,1,0.495,0.106
164,1,0.495,0.090
165,1,0.494,0.082
166,1,0.492,0.072
167,1,0.492,0.072
168,1,0.491,0.067
169,1,0.489,0.061
170,1,0.490,0.058
171,1,0.487,0.057
172,1,0.486,0.058
173,1,0.486,0.060
174,1,0.484,0.062
175,1,0.483,0.069
176,1,0.481,0.076
177,1,0.480,0.086
178,1,0.478,0.100
179,1,0.479,0.101
180,1,0.477,0.117
181,1,0.475,0.133
182,1,0.473,0.151
183,1,0.472,0.169
184,1,0.470,0.193
185,1,0.470,0.196
186,1,0.469,0.218
187,1,0.466,0.243
188,1,0.465,0.267
189,1,0.464,0.299
190,1,0.463,0.326
191,1,0.463,0.328
192,1,0.463,0.356
193,1,0.461,0.383
194,1,0.459,0.418
195,1,0.458,0.454
196,1,0.456,0.489
197,1,0.458,0.486
198,1,0.443,0.456
199,1,0.431,0.421
200,1,0.423,0.400
201,1,0.417,0.381
202,1,0.410,0.368
203,1,0.410,0.368
204,1,0.405,0.360
205,1,0.402,0.354
206,1,0.398,0.349
207,1,0.395,0.346
208,1,0.391,0.347
209,1,0.391,0.347
210,1,0.388,0.349
211,1,0.387,0.350
212,1,0.385,0.356
213,1,0.383,0.361
214,1,0.380,0.368
215,1,0.381,0.368
216,1,0.380,0.375
217,1,0.378,0.383
218,1,0.377,0.394
219,1,0.376,0.407
220,1,0.373,0.417
221,1,0.374,0.417
222,1,0.375,0.414
223,1,0.375,0.404
224,1,0.376,0.388
225,1,0.376,0.378
226,1,0.377,0.369
227,1,0.377,0.368
228,1,0.377,0.361
229,1,0.374,0.360
230,1,0.372,0.361
231,1,0.371,0.358
232,1,0.372,0.361
233,1,0.370,0.361
234,1,0.372,0.364
235,1,0.371,0.368
236,1,0.371,0.374
237,1,0.370,0.386
238,1,0.370,0.397
239,1,0.369,0.396
240,1,0.370,0.408
241,1,0.369,0.419
242,1,0.369,0.435
243,1,0.366,0.453
244,1,0.366,0.469
245,1,0.366,0.471
246,1,0.366,0.485
247,1,0.378,0.472
248,1,0.404,0.412
249,1,0.427,0.357
250,1,0.445,0.317
251,1,0.445,0.317
252,1,0.459,0.286
253,1,0.472,0.258
254,1,0.484,0.240
255,1,0.493,0.224
256,1,0.503,0.208
257,1,0.502,0.210
258,1,0.511,0.199
259,1,0.519,0.189
260,1,0.525,0.183
261,1,0.533,0.179
262,1,0.539,0.172
263,1,0.539,0.172
264,1,0.559,0.229
265,1,0.580,0.296
266,1,0.594,0.349
267,1,0.608,0.393
268,1,0.619,0.435
269,1,0.619,0.440
270,1,0.630,0.481
271,1,0.638,0.515
272,1,0.645,0.550
273,1,0.654,0.589
274,1,0.662,0.626
275,1,0.663,0.629
276,1,0.670,0.665
277,1,0.675,0.697
278,1,0.680,0.733
279,1,0.686,0.772
280,1,0.691,0.810
281,1,0.691,0.812
282,1,0.695,0.840
283,1,0.698,0.844
284,1,0.703,0.846
285,1,0.707,0.851
286,1,0.712,0.858
287,1,0.712,0.857
288,1,0.715,0.863
289,1,0.717,0.881
290,1,0.725,0.896
291,1,0.727,0.912
292,1,0.731,0.925
293,1,0.732,0.925
294,1,0.735,0.925
295,1,0.738,0.933
296,1,0.739,0.943
297,1,0.742,0.950
298,1,0.745,0.956
299,1,0.745,0.956
300,1,0.747,0.957
301,1,0.748,0.963
302,1,0.750,0.968
303,1,0.753,0.969
