Frame,Ball,x,y
0,1,0.529,0.306
1,1,0.530,0.306
2,1,0.529,0.307
3,1,0.530,0.307
4,1,0.530,0.306
5,1,0.533,0.307
6,1,0.534,0.308
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,1,0.536,0.322
10,1,0.537,0.325
11,1,0.540,0.331
12,1,0.541,0.339
13,1,0.541,0.351
14,1,0.542,0.351
15,1,0.540,0.354
16,1,0.534,0.349
17,1,0.530,0.335
18,0,-1.000,-1.000
19,1,0.522,0.329
20,1,0.521,0.329
21,1,0.518,0.328
22,1,0.514,0.326
23,1,0.509,0.329
24,1,0.504,0.333
25,1,0.500,0.336
26,1,0.501,0.336
27,1,0.496,0.342
28,1,0.494,0.347
29,1,0.489,0.357
30,1,0.486,0.367
31,1,0.483,0.375
32,1,0.483,0.375
33,1,0.479,0.388
34,1,0.476,0.400
35,1,0.471,0.415
36,1,0.469,0.429
37,1,0.469,0.432
38,1,0.469,0.433
39,1,0.463,0.401
40,1,0.459,0.389
41,1,0.458,0.376
42,1,0.459,0.362
43,1,0.456,0.350
44,1,0.456,0.351
45,1,0.457,0.346
46,1,0.456,0.339
47,1,0.457,0.336
48,1,0.457,0.333
49,1,0.455,0.336
50,1,0.455,0.329
51,1,0.455,0.329
52,1,0.455,0.332
53,1,0.457,0.333
54,1,0.455,0.339
55,1,0.457,0.347
56,1,0.456,0.346
57,1,0.457,0.357
58,1,0.457,0.364
59,1,0.459,0.378
60,1,0.458,0.388
61,1,0.458,0.396
62,1,0.457,0.396
63,1,0.455,0.385
64,1,0.456,0.378
65,1,0.457,0.364
66,1,0.457,0.360
67,1,0.460,0.356
68,1,0.459,0.353
69,1,0.460,0.346
70,1,0.462,0.347
71,1,0.463,0.350
72,1,0.463,0.350
73,1,0.463,0.347
74,1,0.463,0.349
75,1,0.463,0.351
76,1,0.463,0.353
77,1,0.464,0.361
78,1,0.464,0.371
79,1,0.464,0.378
80,1,0.464,0.376
81,1,0.463,0.386
82,1,0.466,0.399
83,1,0.466,0.410
84,1,0.466,0.422
85,1,0.466,0.438
86,1,0.467,0.436
87,1,0.467,0.435
88,1,0.470,0.415
89,1,0.473,0.403
90,1,0.477,0.385
91,1,0.481,0.375
92,1,0.480,0.375
93,1,0.484,0.364
94,1,0.484,0.358
95,1,0.486,0.354
96,1,0.488,0.349
97,1,0.491,0.346
98,1,0.491,0.347
99,1,0.494,0.343
100,1,0.496,0.347
101,1,0.498,0.349
102,1,0.498,0.353
103,1,0.502,0.360
104,1,0.502,0.358
105,1,0.505,0.364
106,1,0.505,0.371
107,1,0.505,0.375
108,0,-1.000,-1.000
109,1,0.508,0.397
110,1,0.509,0.397
111,1,0.510,0.406
112,1,0.512,0.417
113,1,0.514,0.429
114,1,0.517,0.439
115,1,0.518,0.457
116,1,0.518,0.457
117,0,-1.000,-1.000
118,0,-1.000,-1.000
119,1,0.505,0.407
120,1,0.502,0.393
121,1,0.498,0.382
122,1,0.496,0.381
123,1,0.495,0.368
124,1,0.494,0.368
125,1,0.493,0.368
126,1,0.491,0.371
127,1,0.490,0.369
128,1,0.489,0.371
129,1,0.488,0.374
130,1,0.488,0.378
131,1,0.482,0.383
132,1,0.482,0.390
133,1,0.482,0.397
134,1,0.481,0.396
135,1,0.482,0.406
136,1,0.478,0.412
137,1,0.477,0.425
138,1,0.476,0.436
139,1,0.474,0.449
140,1,0.475,0.450
141,1,0.473,0.461
142,1,0.474,0.475
143,1,0.473,0.483
144,1,0.474,0.479
145,1,0.476,0.478
146,1,0.477,0.481
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,1,0.484,0.483
156,1,0.484,0.487
157,1,0.484,0.481
158,1,0.485,0.482
159,1,0.487,0.482
160,1,0.487,0.482
161,1,0.487,0.479
162,1,0.488,0.479
163,1,0.490,0.479
164,1,0.488,0.482
165,1,0.490,0.481
166,1,0.488,0.482
167,1,0.488,0.481
