Frame,Ball,x,y
0,1,0.509,0.397
1,1,0.510,0.397
2,1,0.512,0.397
3,1,0.510,0.396
4,1,0.511,0.396
5,1,0.512,0.396
6,1,0.509,0.397
7,1,0.513,0.397
8,1,0.515,0.396
9,1,0.514,0.396
10,1,0.520,0.396
11,1,0.530,0.390
12,1,0.531,0.390
13,1,0.541,0.385
14,1,0.548,0.383
15,1,0.556,0.388
16,1,0.564,0.389
17,1,0.571,0.396
18,1,0.570,0.396
19,1,0.578,0.400
20,1,0.584,0.407
21,1,0.590,0.415
22,1,0.596,0.425
23,1,0.601,0.439
24,1,0.601,0.436
25,1,0.606,0.447
26,1,0.613,0.464
27,1,0.617,0.476
28,1,0.623,0.493
29,1,0.628,0.510
30,1,0.627,0.512
31,1,0.631,0.528
32,1,0.620,0.508
33,1,0.606,0.478
34,1,0.600,0.456
35,1,0.589,0.436
36,1,0.591,0.438
37,1,0.583,0.426
38,1,0.577,0.414
39,1,0.573,0.406
40,1,0.566,0.401
41,1,0.562,0.400
42,1,0.563,0.400
43,1,0.555,0.397
44,1,0.552,0.394
45,1,0.548,0.399
46,1,0.543,0.396
47,1,0.540,0.400
48,1,0.541,0.399
49,1,0.535,0.403
50,1,0.532,0.412
51,1,0.530,0.418
52,1,0.518,0.386
53,1,0.510,0.350
54,1,0.510,0.351
55,1,0.499,0.324
56,1,0.493,0.303
57,1,0.487,0.285
58,1,0.480,0.269
59,1,0.472,0.256
60,1,0.474,0.257
61,1,0.470,0.247
62,1,0.464,0.237
63,1,0.459,0.233
64,1,0.455,0.228
65,1,0.451,0.228
66,1,0.449,0.225
67,1,0.445,0.225
68,1,0.442,0.229
69,1,0.435,0.231
70,1,0.434,0.237
71,1,0.428,0.246
72,1,0.428,0.246
73,1,0.423,0.256
74,1,0.420,0.265
75,1,0.417,0.278
76,1,0.412,0.292
77,1,0.409,0.308
78,1,0.409,0.311
79,1,0.406,0.326
80,1,0.403,0.349
81,1,0.399,0.367
82,1,0.396,0.388
83,1,0.394,0.414
84,1,0.394,0.415
85,1,0.390,0.438
86,1,0.388,0.463
87,1,0.392,0.490
88,0,-1.000,-1.000
89,0,-1.000,-1.000
90,0,-1.000,-1.000
91,1,0.523,0.401
92,1,0.535,0.397
93,1,0.548,0.393
94,1,0.561,0.392
95,1,0.568,0.386
96,1,0.570,0.388
97,1,0.577,0.388
98,1,0.583,0.390
99,1,0.589,0.396
100,1,0.595,0.401
101,1,0.599,0.404
102,1,0.599,0.403
103,1,0.604,0.408
104,1,0.613,0.397
105,1,0.617,0.378
106,1,0.623,0.368
107,1,0.630,0.358
108,1,0.628,0.360
109,1,0.634,0.350
110,1,0.640,0.344
111,1,0.645,0.339
112,1,0.648,0.338
113,1,0.652,0.339
114,1,0.652,0.336
115,1,0.657,0.340
116,1,0.660,0.342
117,1,0.663,0.346
118,1,0.666,0.351
119,1,0.669,0.360
120,1,0.670,0.357
121,1,0.673,0.368
122,1,0.675,0.376
123,1,0.679,0.386
124,1,0.680,0.400
125,1,0.684,0.414
126,1,0.684,0.415
127,1,0.686,0.431
128,1,0.689,0.447
129,1,0.691,0.464
130,1,0.693,0.483
131,1,0.695,0.504
132,1,0.695,0.504
133,1,0.698,0.524
134,1,0.698,0.543
135,1,0.700,0.565
136,1,0.701,0.588
137,1,0.702,0.615
138,1,0.702,0.617
139,1,0.704,0.637
140,1,0.705,0.658
141,1,0.706,0.686
142,1,0.707,0.690
143,1,0.708,0.674
144,1,0.708,0.675
145,1,0.708,0.672
146,1,0.709,0.669
147,1,0.711,0.669
148,1,0.712,0.671
149,1,0.713,0.674
150,1,0.712,0.671
151,1,0.713,0.676
152,1,0.713,0.681
153,1,0.713,0.689
154,1,0.715,0.690
155,1,0.714,0.690
156,1,0.713,0.689
157,1,0.716,0.688
158,1,0.716,0.689
159,1,0.717,0.689
160,1,0.717,0.692
161,1,0.718,0.692
162,1,0.718,0.692
163,1,0.718,0.692
164,1,0.718,0.692
165,1,0.718,0.692
166,1,0.718,0.692
167,1,0.718,0.692
168,1,0.718,0.692
