Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,1,0.511,0.376
21,1,0.510,0.376
22,1,0.512,0.374
23,1,0.516,0.374
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,1,0.516,0.368
28,1,0.523,0.367
29,1,0.532,0.368
30,1,0.545,0.362
31,1,0.544,0.362
32,1,0.554,0.361
33,1,0.562,0.362
34,1,0.572,0.365
35,1,0.580,0.372
36,1,0.589,0.379
37,1,0.589,0.378
38,1,0.597,0.386
39,1,0.605,0.396
40,1,0.612,0.408
41,1,0.617,0.419
42,1,0.623,0.435
43,1,0.624,0.435
44,1,0.629,0.449
45,1,0.636,0.465
46,1,0.641,0.481
47,1,0.642,0.483
48,1,0.641,0.447
49,1,0.640,0.447
50,1,0.639,0.428
51,1,0.637,0.404
52,1,0.636,0.388
53,1,0.636,0.375
54,1,0.636,0.361
55,1,0.634,0.362
56,1,0.634,0.357
57,1,0.633,0.349
58,1,0.631,0.347
59,1,0.630,0.344
60,1,0.629,0.344
61,1,0.628,0.344
62,1,0.627,0.344
63,1,0.627,0.346
64,1,0.626,0.349
65,1,0.625,0.354
66,1,0.624,0.362
67,1,0.623,0.362
68,1,0.624,0.369
69,1,0.621,0.381
70,1,0.622,0.396
71,1,0.620,0.407
72,1,0.620,0.417
73,1,0.620,0.417
74,1,0.619,0.432
75,1,0.624,0.408
76,1,0.628,0.381
77,1,0.630,0.374
78,1,0.631,0.360
79,1,0.632,0.358
80,1,0.634,0.353
81,1,0.636,0.343
82,1,0.638,0.340
83,1,0.638,0.336
84,1,0.641,0.336
85,1,0.641,0.335
86,1,0.644,0.335
87,1,0.645,0.340
88,1,0.646,0.344
89,1,0.646,0.350
90,1,0.647,0.356
91,1,0.647,0.354
92,1,0.648,0.364
93,1,0.648,0.378
94,1,0.650,0.390
95,1,0.651,0.407
96,1,0.651,0.424
97,1,0.651,0.425
98,1,0.651,0.446
99,1,0.652,0.461
100,1,0.652,0.489
101,1,0.624,0.458
102,1,0.595,0.418
103,1,0.594,0.418
104,1,0.577,0.396
105,1,0.561,0.376
106,1,0.552,0.365
107,1,0.543,0.357
108,1,0.537,0.351
109,1,0.537,0.353
110,1,0.528,0.349
111,1,0.523,0.349
112,1,0.519,0.351
113,0,-1.000,-1.000
114,1,0.503,0.342
115,1,0.502,0.340
116,0,-1.000,-1.000
117,1,0.491,0.332
118,1,0.479,0.333
119,1,0.476,0.336
120,1,0.470,0.340
121,1,0.470,0.340
122,1,0.461,0.343
123,1,0.455,0.350
124,0,-1.000,-1.000
125,1,0.444,0.365
126,1,0.439,0.378
127,1,0.438,0.381
128,1,0.434,0.390
129,1,0.428,0.404
130,1,0.423,0.419
131,1,0.418,0.435
132,1,0.414,0.453
133,1,0.414,0.454
134,1,0.409,0.471
135,1,0.405,0.492
136,1,0.402,0.512
137,1,0.398,0.533
138,1,0.394,0.558
139,1,0.394,0.556
140,1,0.400,0.532
141,1,0.401,0.496
142,1,0.405,0.461
143,1,0.412,0.439
144,1,0.415,0.418
145,1,0.416,0.415
146,1,0.423,0.393
147,1,0.428,0.376
148,1,0.432,0.362
149,1,0.436,0.351
150,1,0.438,0.342
151,1,0.437,0.342
152,1,0.443,0.332
153,1,0.446,0.326
154,1,0.450,0.322
155,1,0.452,0.318
156,1,0.455,0.321
157,1,0.455,0.319
158,1,0.459,0.322
159,1,0.463,0.324
160,1,0.466,0.329
161,1,0.470,0.336
162,1,0.472,0.344
163,1,0.470,0.343
164,1,0.474,0.354
165,1,0.477,0.367
166,1,0.480,0.379
167,1,0.483,0.393
168,1,0.484,0.406
169,1,0.484,0.406
170,1,0.487,0.422
171,1,0.489,0.440
172,1,0.491,0.457
173,1,0.492,0.469
174,1,0.493,0.481
175,1,0.490,0.476
176,1,0.494,0.486
177,1,0.494,0.496
178,1,0.494,0.503
179,0,-1.000,-1.000
180,0,-1.000,-1.000
181,0,-1.000,-1.000
182,0,-1.000,-1.000
183,0,-1.000,-1.000
184,0,-1.000,-1.000
185,0,-1.000,-1.000
186,0,-1.000,-1.000
187,0,-1.000,-1.000
188,0,-1.000,-1.000
189,0,-1.000,-1.000
190,0,-1.000,-1.000
191,0,-1.000,-1.000
192,0,-1.000,-1.000
193,0,-1.000,-1.000
194,0,-1.000,-1.000
195,0,-1.000,-1.000
196,0,-1.000,-1.000
197,0,-1.000,-1.000
198,0,-1.000,-1.000
199,0,-1.000,-1.000
200,0,-1.000,-1.000
201,0,-1.000,-1.000
202,0,-1.000,-1.000
203,1,0.499,0.581
204,1,0.500,0.579
205,1,0.500,0.581
206,1,0.501,0.581
207,1,0.500,0.582
208,1,0.500,0.581
209,1,0.501,0.581
210,1,0.501,0.581
211,1,0.501,0.581
212,1,0.501,0.581
213,1,0.501,0.581
