Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,1,0.490,0.374
17,1,0.488,0.378
18,1,0.487,0.385
19,1,0.486,0.394
20,1,0.484,0.406
21,1,0.484,0.407
22,1,0.484,0.417
23,1,0.481,0.432
24,1,0.480,0.451
25,1,0.478,0.463
26,1,0.478,0.476
27,1,0.479,0.479
28,0,-1.000,-1.000
29,1,0.466,0.328
30,1,0.459,0.201
31,1,0.452,0.131
32,1,0.448,0.071
33,1,0.448,0.071
34,1,0.445,0.011
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,1,0.339,0.019
74,1,0.338,0.050
75,1,0.338,0.050
76,0,-1.000,-1.000
77,1,0.333,0.121
78,1,0.330,0.160
79,1,0.330,0.199
80,1,0.328,0.232
81,1,0.328,0.231
82,1,0.327,0.276
83,1,0.326,0.310
84,1,0.324,0.344
85,1,0.323,0.389
86,1,0.323,0.422
87,1,0.323,0.422
88,1,0.320,0.453
89,1,0.320,0.500
90,1,0.327,0.389
91,1,0.334,0.275
92,1,0.337,0.228
93,1,0.338,0.228
94,1,0.341,0.174
95,1,0.343,0.144
96,1,0.345,0.121
97,0,-1.000,-1.000
98,0,-1.000,-1.000
99,0,-1.000,-1.000
100,0,-1.000,-1.000
101,0,-1.000,-1.000
102,1,0.353,0.053
103,1,0.355,0.050
104,1,0.358,0.049
105,1,0.357,0.047
106,1,0.359,0.047
107,1,0.361,0.050
108,1,0.362,0.053
109,0,-1.000,-1.000
110,0,-1.000,-1.000
111,1,0.366,0.064
112,1,0.368,0.072
113,1,0.369,0.083
114,1,0.370,0.093
115,1,0.373,0.106
116,1,0.374,0.119
117,1,0.373,0.119
118,1,0.376,0.135
119,1,0.378,0.150
120,1,0.380,0.168
121,1,0.380,0.186
122,1,0.383,0.200
123,1,0.383,0.201
124,1,0.384,0.222
125,1,0.385,0.242
126,1,0.387,0.264
127,1,0.388,0.285
128,1,0.390,0.303
129,1,0.391,0.303
130,1,0.391,0.329
131,1,0.392,0.349
132,1,0.394,0.367
133,1,0.394,0.393
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,0,-1.000,-1.000
139,0,-1.000,-1.000
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
