Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,1,0.487,0.460
4,1,0.490,0.433
5,1,0.495,0.415
6,1,0.499,0.403
7,1,0.500,0.401
8,1,0.506,0.390
9,1,0.507,0.381
10,1,0.509,0.374
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,1,0.507,0.372
15,1,0.519,0.361
16,1,0.523,0.365
17,1,0.523,0.364
18,0,-1.000,-1.000
19,1,0.526,0.371
20,1,0.527,0.374
21,1,0.529,0.381
22,0,-1.000,-1.000
23,1,0.510,0.312
24,1,0.502,0.281
25,1,0.502,0.278
26,1,0.493,0.250
27,1,0.485,0.224
28,1,0.477,0.206
29,1,0.472,0.188
30,1,0.465,0.168
31,1,0.465,0.169
32,1,0.459,0.154
33,1,0.452,0.140
34,1,0.445,0.132
35,1,0.441,0.125
36,1,0.434,0.118
37,1,0.433,0.118
38,1,0.427,0.118
39,1,0.422,0.118
40,1,0.417,0.118
41,1,0.412,0.125
42,1,0.408,0.129
43,1,0.406,0.129
44,1,0.402,0.135
45,1,0.395,0.147
46,1,0.391,0.161
47,1,0.386,0.175
48,1,0.381,0.190
49,1,0.381,0.189
50,1,0.376,0.208
51,1,0.371,0.228
52,1,0.369,0.247
53,1,0.365,0.269
54,1,0.359,0.293
55,1,0.360,0.294
56,1,0.355,0.319
57,1,0.352,0.347
58,1,0.347,0.372
59,1,0.345,0.400
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,1,0.496,0.379
65,1,0.511,0.381
66,1,0.526,0.382
67,1,0.525,0.383
68,1,0.535,0.388
69,1,0.545,0.390
70,1,0.554,0.393
71,1,0.559,0.400
72,1,0.566,0.404
73,1,0.566,0.406
74,1,0.572,0.412
75,1,0.577,0.419
76,1,0.580,0.425
77,1,0.591,0.407
78,1,0.591,0.385
79,1,0.591,0.388
80,1,0.596,0.378
81,1,0.599,0.372
82,1,0.605,0.362
83,0,-1.000,-1.000
84,1,0.613,0.353
85,0,-1.000,-1.000
86,1,0.616,0.351
87,0,-1.000,-1.000
88,1,0.621,0.353
89,1,0.623,0.356
90,1,0.630,0.358
91,1,0.629,0.361
92,1,0.630,0.367
93,1,0.634,0.374
94,1,0.636,0.385
95,1,0.638,0.394
96,1,0.640,0.408
97,1,0.640,0.407
98,1,0.641,0.421
99,1,0.643,0.435
100,1,0.645,0.453
101,1,0.645,0.467
102,0,-1.000,-1.000
103,1,0.645,0.482
104,1,0.646,0.507
105,1,0.648,0.528
106,1,0.649,0.551
107,1,0.648,0.575
108,1,0.649,0.586
109,1,0.649,0.585
110,1,0.645,0.536
111,1,0.645,0.503
112,1,0.638,0.469
113,1,0.637,0.444
114,1,0.639,0.417
115,1,0.638,0.418
116,1,0.637,0.400
117,1,0.637,0.385
118,1,0.636,0.372
119,1,0.635,0.358
120,1,0.634,0.351
121,1,0.633,0.349
122,1,0.632,0.344
123,1,0.631,0.340
124,1,0.630,0.336
125,1,0.629,0.335
126,1,0.628,0.336
127,1,0.628,0.335
128,1,0.627,0.336
129,1,0.626,0.339
130,1,0.624,0.344
131,1,0.625,0.353
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,1,0.623,0.365
135,1,0.623,0.375
136,1,0.622,0.386
137,1,0.622,0.399
138,1,0.622,0.400
139,1,0.622,0.403
140,1,0.624,0.383
141,1,0.628,0.374
142,1,0.631,0.365
143,1,0.634,0.357
144,1,0.634,0.346
145,1,0.634,0.346
146,1,0.634,0.340
147,1,0.640,0.339
148,1,0.640,0.336
149,1,0.640,0.333
150,1,0.640,0.336
151,1,0.640,0.336
152,1,0.641,0.338
153,1,0.640,0.346
154,1,0.641,0.349
155,1,0.640,0.358
156,1,0.640,0.367
157,1,0.640,0.367
158,1,0.640,0.378
159,1,0.640,0.390
160,1,0.640,0.406
161,1,0.637,0.419
162,0,-1.000,-1.000
163,1,0.639,0.436
164,1,0.638,0.451
165,1,0.613,0.401
166,0,-1.000,-1.000
167,1,0.577,0.306
168,1,0.563,0.276
169,1,0.563,0.276
170,1,0.551,0.247
171,1,0.540,0.224
172,1,0.530,0.204
173,0,-1.000,-1.000
174,1,0.513,0.178
175,1,0.513,0.178
176,1,0.505,0.165
177,1,0.498,0.157
178,1,0.491,0.153
179,1,0.484,0.147
180,1,0.478,0.143
181,1,0.480,0.143
182,1,0.473,0.143
183,1,0.470,0.142
184,1,0.465,0.143
185,1,0.459,0.146
186,1,0.454,0.150
187,1,0.455,0.150
188,1,0.451,0.157
189,1,0.447,0.161
190,1,0.445,0.171
191,1,0.441,0.179
192,1,0.438,0.188
193,1,0.439,0.188
194,0,-1.000,-1.000
195,1,0.434,0.210
196,1,0.430,0.222
197,1,0.429,0.237
198,1,0.427,0.249
199,1,0.427,0.249
200,1,0.422,0.214
201,0,-1.000,-1.000
202,1,0.416,0.175
203,1,0.413,0.157
204,1,0.412,0.147
205,1,0.412,0.146
206,1,0.410,0.136
207,1,0.408,0.129
208,1,0.406,0.126
209,1,0.405,0.122
210,1,0.403,0.124
211,1,0.404,0.124
212,1,0.401,0.125
213,1,0.400,0.125
214,1,0.398,0.132
215,1,0.396,0.138
216,1,0.395,0.143
217,1,0.394,0.143
218,1,0.393,0.153
219,1,0.391,0.164
220,1,0.390,0.179
221,1,0.388,0.194
222,1,0.388,0.211
223,1,0.387,0.211
224,1,0.386,0.229
225,1,0.385,0.250
226,1,0.383,0.271
227,1,0.381,0.294
228,1,0.380,0.317
229,1,0.380,0.317
230,1,0.379,0.342
231,1,0.377,0.367
232,1,0.396,0.388
233,0,-1.000,-1.000
234,0,-1.000,-1.000
235,0,-1.000,-1.000
236,0,-1.000,-1.000
237,1,0.524,0.364
238,1,0.537,0.365
239,1,0.548,0.367
240,1,0.555,0.375
241,1,0.555,0.374
242,1,0.561,0.375
243,1,0.569,0.381
244,1,0.573,0.383
245,1,0.580,0.375
246,1,0.583,0.381
247,1,0.584,0.383
248,1,0.593,0.350
249,1,0.600,0.346
250,1,0.605,0.336
251,1,0.611,0.336
252,1,0.613,0.338
253,1,0.613,0.336
254,1,0.618,0.336
255,1,0.623,0.339
256,1,0.624,0.346
257,1,0.627,0.349
258,1,0.630,0.358
259,1,0.631,0.358
260,1,0.633,0.368
261,1,0.635,0.378
262,1,0.637,0.389
263,1,0.640,0.404
264,1,0.640,0.421
265,1,0.641,0.419
266,1,0.644,0.439
267,1,0.645,0.457
268,1,0.644,0.472
269,1,0.645,0.501
270,1,0.647,0.521
271,1,0.646,0.522
272,1,0.647,0.547
273,1,0.648,0.569
274,1,0.648,0.589
275,1,0.637,0.463
276,1,0.633,0.392
277,1,0.634,0.392
278,1,0.629,0.336
279,1,0.625,0.287
280,1,0.624,0.257
281,1,0.622,0.231
282,1,0.620,0.210
283,1,0.620,0.210
284,1,0.619,0.193
285,1,0.617,0.179
286,1,0.615,0.167
287,1,0.613,0.157
288,1,0.613,0.151
289,1,0.613,0.153
290,1,0.610,0.147
291,1,0.609,0.142
292,1,0.609,0.143
293,1,0.608,0.143
294,1,0.607,0.146
295,1,0.607,0.146
296,1,0.605,0.150
297,1,0.605,0.154
298,1,0.605,0.160
299,1,0.582,0.207
300,1,0.562,0.278
301,1,0.563,0.276
302,1,0.545,0.326
303,1,0.528,0.367
304,1,0.513,0.410
305,1,0.505,0.442
306,1,0.487,0.485
307,1,0.491,0.483
308,1,0.479,0.518
309,1,0.470,0.547
310,1,0.459,0.583
311,1,0.448,0.618
312,1,0.438,0.613
313,1,0.438,0.608
314,1,0.433,0.564
315,1,0.427,0.519
316,1,0.427,0.493
317,1,0.425,0.467
318,1,0.422,0.447
319,1,0.421,0.449
320,1,0.420,0.432
321,1,0.418,0.417
322,1,0.416,0.406
323,1,0.416,0.399
324,1,0.412,0.393
325,1,0.413,0.392
326,1,0.411,0.385
327,1,0.411,0.385
328,1,0.409,0.383
329,1,0.409,0.383
330,1,0.408,0.385
331,1,0.408,0.383
332,1,0.406,0.388
333,1,0.406,0.393
334,1,0.405,0.403
335,1,0.405,0.407
336,1,0.405,0.415
337,1,0.405,0.415
338,1,0.405,0.424
339,1,0.404,0.438
340,1,0.405,0.449
341,1,0.405,0.458
342,1,0.404,0.471
343,1,0.404,0.472
344,1,0.408,0.456
345,1,0.408,0.443
346,1,0.409,0.428
347,1,0.409,0.412
348,1,0.409,0.403
349,1,0.409,0.404
350,1,0.408,0.392
351,1,0.409,0.388
352,1,0.409,0.383
353,1,0.410,0.383
354,1,0.411,0.382
355,1,0.410,0.382
356,1,0.411,0.386
357,1,0.411,0.383
358,1,0.412,0.388
359,1,0.412,0.392
360,1,0.413,0.401
361,1,0.413,0.403
362,1,0.414,0.411
363,1,0.414,0.421
364,1,0.415,0.435
365,1,0.416,0.446
366,1,0.416,0.463
367,1,0.416,0.464
368,1,0.416,0.478
369,1,0.416,0.490
370,1,0.416,0.508
371,1,0.417,0.528
372,1,0.416,0.550
373,1,0.417,0.549
374,1,0.418,0.567
375,0,-1.000,-1.000
376,1,0.406,0.428
377,1,0.404,0.369
378,1,0.402,0.326
379,1,0.402,0.325
380,1,0.399,0.289
381,1,0.398,0.256
382,1,0.395,0.228
383,1,0.394,0.206
384,1,0.391,0.188
385,1,0.391,0.188
386,1,0.391,0.172
387,1,0.390,0.158
388,1,0.389,0.147
389,1,0.388,0.139
390,1,0.388,0.131
391,1,0.388,0.131
392,1,0.386,0.125
393,1,0.387,0.121
394,1,0.386,0.119
395,1,0.386,0.119
396,1,0.385,0.121
397,1,0.385,0.119
398,1,0.384,0.124
399,1,0.385,0.128
400,1,0.384,0.131
401,1,0.384,0.139
402,1,0.385,0.146
403,1,0.385,0.146
404,1,0.370,0.229
405,1,0.358,0.304
406,1,0.348,0.362
407,1,0.341,0.412
408,1,0.334,0.457
409,1,0.335,0.454
410,1,0.328,0.499
411,1,0.322,0.542
412,1,0.316,0.579
413,1,0.312,0.618
414,1,0.305,0.654
415,1,0.306,0.654
416,1,0.302,0.690
