Frame,Ball,x,y
0,0,-1.000,-1.000
1,1,0.486,0.569
2,1,0.483,0.558
3,1,0.475,0.489
4,1,0.467,0.436
5,1,0.468,0.439
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,1,0.449,0.312
10,1,0.446,0.293
11,1,0.446,0.299
12,1,0.441,0.282
13,1,0.441,0.269
14,0,-1.000,-1.000
15,1,0.433,0.293
16,1,0.433,0.314
17,1,0.434,0.312
18,1,0.430,0.336
19,1,0.427,0.361
20,1,0.427,0.386
21,1,0.424,0.407
22,1,0.423,0.429
23,1,0.423,0.429
24,1,0.422,0.453
25,1,0.418,0.476
26,1,0.417,0.504
27,1,0.415,0.528
28,1,0.432,0.522
29,1,0.430,0.522
30,1,0.448,0.490
31,1,0.461,0.458
32,1,0.476,0.439
33,1,0.491,0.426
34,1,0.502,0.414
35,1,0.504,0.412
36,1,0.512,0.403
37,1,0.521,0.396
38,1,0.531,0.389
39,1,0.540,0.389
40,1,0.547,0.388
41,1,0.547,0.386
42,1,0.554,0.389
43,1,0.561,0.388
44,1,0.567,0.394
45,1,0.573,0.399
46,1,0.579,0.406
47,1,0.579,0.406
48,1,0.584,0.412
49,1,0.588,0.424
50,1,0.593,0.432
51,1,0.598,0.444
52,1,0.602,0.454
53,1,0.602,0.456
54,1,0.603,0.464
55,1,0.609,0.453
56,1,0.608,0.425
57,1,0.607,0.410
58,1,0.609,0.394
59,1,0.609,0.397
60,1,0.608,0.386
61,1,0.607,0.381
62,1,0.606,0.375
63,1,0.602,0.375
64,1,0.602,0.371
65,1,0.602,0.369
66,1,0.600,0.371
67,1,0.600,0.371
68,1,0.599,0.378
69,1,0.598,0.383
70,1,0.597,0.392
71,1,0.598,0.390
72,1,0.596,0.401
73,1,0.595,0.410
74,1,0.593,0.422
75,1,0.591,0.439
76,1,0.591,0.451
77,1,0.590,0.449
78,1,0.589,0.468
79,1,0.588,0.482
80,1,0.588,0.486
81,1,0.589,0.461
82,1,0.590,0.449
83,1,0.589,0.447
84,1,0.591,0.429
85,1,0.592,0.414
86,1,0.592,0.404
87,1,0.593,0.394
88,1,0.595,0.390
89,1,0.596,0.390
90,1,0.595,0.383
91,1,0.596,0.381
92,1,0.596,0.381
93,1,0.597,0.379
94,1,0.597,0.382
95,1,0.598,0.383
96,1,0.598,0.386
97,1,0.598,0.390
98,1,0.598,0.394
99,1,0.600,0.406
100,1,0.602,0.415
101,1,0.600,0.414
102,1,0.601,0.424
103,1,0.602,0.435
104,1,0.601,0.449
105,1,0.595,0.381
106,1,0.592,0.314
107,1,0.592,0.317
108,1,0.589,0.261
109,1,0.584,0.210
110,1,0.583,0.168
111,1,0.580,0.133
112,1,0.577,0.099
113,1,0.577,0.099
114,1,0.575,0.069
115,1,0.573,0.043
116,1,0.570,0.022
117,1,0.569,0.004
118,0,-1.000,-1.000
119,0,-1.000,-1.000
120,0,-1.000,-1.000
121,0,-1.000,-1.000
122,0,-1.000,-1.000
123,0,-1.000,-1.000
124,0,-1.000,-1.000
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,0,-1.000,-1.000
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,1,0.522,0.004
139,1,0.519,0.022
140,1,0.515,0.043
141,1,0.512,0.064
142,1,0.510,0.090
143,1,0.509,0.089
144,1,0.507,0.117
145,1,0.505,0.142
146,1,0.503,0.165
147,1,0.500,0.199
148,1,0.498,0.226
149,1,0.498,0.228
150,1,0.496,0.254
151,1,0.494,0.287
152,1,0.492,0.319
153,1,0.491,0.351
154,1,0.489,0.382
155,1,0.489,0.383
156,1,0.473,0.381
157,1,0.459,0.364
158,1,0.452,0.362
159,1,0.445,0.354
160,1,0.441,0.354
161,1,0.441,0.351
162,1,0.438,0.353
163,1,0.434,0.357
164,1,0.431,0.360
165,1,0.429,0.364
166,1,0.427,0.365
167,1,0.427,0.368
168,1,0.425,0.371
169,1,0.429,0.364
170,1,0.430,0.357
171,1,0.432,0.353
172,1,0.434,0.351
173,1,0.434,0.351
174,1,0.437,0.353
175,1,0.439,0.351
176,1,0.440,0.357
177,1,0.441,0.358
178,1,0.442,0.364
179,1,0.442,0.365
180,1,0.443,0.371
181,1,0.445,0.381
182,1,0.445,0.394
183,1,0.445,0.404
184,1,0.446,0.417
185,1,0.448,0.415
186,1,0.446,0.429
187,1,0.448,0.447
188,1,0.448,0.463
189,1,0.448,0.479
190,1,0.462,0.419
191,1,0.461,0.419
192,1,0.474,0.393
193,0,-1.000,-1.000
194,0,-1.000,-1.000
195,1,0.492,0.343
196,1,0.507,0.306
197,0,-1.000,-1.000
198,1,0.512,0.303
199,1,0.516,0.293
200,0,-1.000,-1.000
201,0,-1.000,-1.000
202,0,-1.000,-1.000
203,0,-1.000,-1.000
204,1,0.479,0.325
205,1,0.463,0.347
206,1,0.448,0.368
207,1,0.434,0.389
208,1,0.420,0.410
209,1,0.420,0.410
210,1,0.408,0.431
211,1,0.397,0.451
212,1,0.386,0.475
213,1,0.377,0.494
214,1,0.380,0.447
215,1,0.380,0.447
216,1,0.389,0.417
217,1,0.393,0.388
218,1,0.393,0.371
219,1,0.395,0.357
220,1,0.397,0.343
221,1,0.396,0.344
222,1,0.398,0.332
223,1,0.402,0.324
224,1,0.403,0.318
225,1,0.404,0.314
226,1,0.406,0.314
227,1,0.406,0.312
228,1,0.407,0.314
229,1,0.409,0.315
230,1,0.410,0.319
231,1,0.410,0.324
232,1,0.412,0.329
233,1,0.412,0.331
234,1,0.412,0.336
235,1,0.429,0.340
236,1,0.452,0.342
237,1,0.467,0.346
238,1,0.484,0.351
239,1,0.483,0.351
240,0,-1.000,-1.000
241,1,0.511,0.365
242,1,0.522,0.375
243,1,0.534,0.385
244,1,0.545,0.397
245,1,0.546,0.396
246,1,0.558,0.411
247,1,0.568,0.426
248,1,0.579,0.442
249,1,0.588,0.458
250,1,0.596,0.475
251,1,0.596,0.475
252,1,0.605,0.494
253,1,0.613,0.517
254,1,0.621,0.536
255,1,0.627,0.557
256,1,0.630,0.525
257,1,0.630,0.528
258,1,0.628,0.485
259,1,0.627,0.461
260,1,0.627,0.447
261,1,0.623,0.429
262,1,0.623,0.414
263,1,0.623,0.415
264,1,0.623,0.401
265,1,0.626,0.394
266,1,0.627,0.388
267,1,0.627,0.381
268,1,0.629,0.381
269,1,0.627,0.381
270,1,0.627,0.376
271,1,0.627,0.376
272,1,0.627,0.381
273,1,0.627,0.385
274,1,0.626,0.390
275,1,0.626,0.388
276,1,0.624,0.396
277,1,0.627,0.407
278,1,0.626,0.415
