Frame,Ball,x,y
0,1,0.492,0.633
1,1,0.491,0.631
2,1,0.492,0.629
3,1,0.490,0.629
4,1,0.488,0.628
5,0,-1.000,-1.000
6,1,0.481,0.592
7,1,0.474,0.558
8,1,0.473,0.560
9,1,0.469,0.537
10,1,0.466,0.521
11,1,0.463,0.508
12,1,0.460,0.493
13,1,0.455,0.482
14,1,0.455,0.483
15,1,0.455,0.478
16,1,0.453,0.475
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,1,0.446,0.472
20,1,0.446,0.471
21,1,0.446,0.472
22,0,-1.000,-1.000
23,1,0.441,0.483
24,1,0.439,0.492
25,1,0.438,0.499
26,1,0.438,0.496
27,1,0.434,0.497
28,1,0.426,0.490
29,0,-1.000,-1.000
30,1,0.414,0.465
31,1,0.409,0.457
32,1,0.409,0.457
33,1,0.403,0.453
34,1,0.398,0.451
35,1,0.393,0.453
36,1,0.390,0.458
37,1,0.384,0.461
38,1,0.384,0.460
39,1,0.380,0.467
40,1,0.375,0.475
41,1,0.370,0.482
42,1,0.366,0.493
43,1,0.362,0.507
44,1,0.362,0.506
45,1,0.358,0.519
46,1,0.354,0.535
47,1,0.350,0.550
48,1,0.346,0.569
49,1,0.343,0.588
50,1,0.343,0.589
51,1,0.340,0.608
52,1,0.338,0.628
53,0,-1.000,-1.000
54,1,0.338,0.575
55,1,0.346,0.492
56,1,0.346,0.492
57,1,0.350,0.432
58,1,0.354,0.390
59,1,0.358,0.347
60,1,0.360,0.317
61,1,0.362,0.286
62,1,0.362,0.285
63,1,0.366,0.260
64,1,0.368,0.239
65,1,0.370,0.224
66,1,0.371,0.210
67,1,0.374,0.196
68,1,0.373,0.199
69,1,0.374,0.192
70,1,0.377,0.181
71,1,0.379,0.174
72,1,0.380,0.171
73,1,0.380,0.171
74,1,0.381,0.172
75,1,0.382,0.172
76,1,0.384,0.172
77,1,0.385,0.174
78,1,0.387,0.179
79,1,0.388,0.186
80,1,0.388,0.185
81,1,0.390,0.192
82,1,0.391,0.203
83,1,0.394,0.211
84,1,0.395,0.224
85,1,0.395,0.235
86,1,0.395,0.235
87,1,0.397,0.247
88,1,0.398,0.263
89,1,0.399,0.278
90,1,0.401,0.293
91,1,0.401,0.308
92,1,0.401,0.310
93,1,0.402,0.325
94,1,0.403,0.340
95,1,0.403,0.361
96,1,0.404,0.376
97,1,0.407,0.396
98,1,0.407,0.394
99,1,0.406,0.415
100,1,0.407,0.435
101,1,0.407,0.454
102,1,0.408,0.472
103,1,0.409,0.493
104,1,0.408,0.496
105,1,0.408,0.514
106,1,0.409,0.526
107,1,0.408,0.521
108,1,0.406,0.512
109,1,0.406,0.512
110,1,0.407,0.511
111,1,0.406,0.512
112,1,0.406,0.510
113,1,0.407,0.510
114,1,0.407,0.510
115,1,0.407,0.510
116,1,0.407,0.510
117,1,0.406,0.512
118,1,0.405,0.518
119,1,0.405,0.526
120,1,0.402,0.525
121,1,0.401,0.525
122,1,0.402,0.525
123,1,0.402,0.525
124,1,0.402,0.525
125,1,0.401,0.525
126,1,0.400,0.525
127,1,0.400,0.525
128,1,0.400,0.525
129,1,0.400,0.525
130,1,0.400,0.525
131,1,0.400,0.525
132,1,0.401,0.526
133,1,0.401,0.526
134,1,0.401,0.525
135,1,0.401,0.525
136,1,0.401,0.525
137,1,0.401,0.525
138,1,0.401,0.525
139,1,0.401,0.525
140,1,0.401,0.525
141,1,0.401,0.525
142,1,0.401,0.525
143,1,0.401,0.525
144,1,0.401,0.525
145,1,0.401,0.525
