Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,1,0.516,0.367
40,1,0.510,0.362
41,1,0.504,0.360
42,1,0.499,0.353
43,1,0.500,0.354
44,1,0.494,0.354
45,0,-1.000,-1.000
46,1,0.482,0.360
47,1,0.477,0.364
48,1,0.470,0.372
49,1,0.471,0.372
50,1,0.466,0.376
51,1,0.460,0.388
52,1,0.456,0.397
53,1,0.452,0.410
54,1,0.447,0.424
55,1,0.447,0.424
56,1,0.443,0.438
57,1,0.438,0.450
58,1,0.431,0.440
59,1,0.430,0.418
60,1,0.425,0.403
61,1,0.425,0.404
62,1,0.421,0.386
63,1,0.420,0.374
64,1,0.420,0.368
65,1,0.416,0.360
66,1,0.416,0.357
67,1,0.416,0.357
68,1,0.413,0.351
69,1,0.412,0.350
70,1,0.412,0.349
71,1,0.411,0.351
72,1,0.409,0.357
73,1,0.411,0.356
74,1,0.411,0.361
75,1,0.410,0.368
76,1,0.411,0.376
77,1,0.411,0.386
78,1,0.410,0.401
79,1,0.409,0.396
80,1,0.407,0.401
81,1,0.409,0.388
82,1,0.411,0.381
83,1,0.407,0.376
84,1,0.411,0.368
85,1,0.411,0.371
86,1,0.411,0.371
87,1,0.411,0.368
88,1,0.412,0.372
89,1,0.411,0.376
90,1,0.413,0.376
91,1,0.412,0.376
92,1,0.416,0.381
93,1,0.416,0.390
94,1,0.416,0.396
95,1,0.418,0.408
96,1,0.418,0.415
97,1,0.418,0.417
98,1,0.416,0.418
99,1,0.414,0.424
100,1,0.412,0.429
101,1,0.412,0.439
102,1,0.409,0.449
103,1,0.410,0.449
104,1,0.409,0.461
105,1,0.407,0.474
106,1,0.409,0.482
107,1,0.405,0.497
108,1,0.406,0.517
109,1,0.405,0.514
110,1,0.405,0.532
111,1,0.406,0.542
112,1,0.404,0.535
113,1,0.403,0.533
114,1,0.404,0.532
115,1,0.404,0.528
116,1,0.405,0.532
117,1,0.406,0.532
118,1,0.406,0.536
119,1,0.405,0.542
120,1,0.404,0.544
121,1,0.403,0.547
122,1,0.405,0.546
123,1,0.405,0.546
124,1,0.405,0.546
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,0,-1.000,-1.000
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
