Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,1,0.519,0.376
31,1,0.523,0.371
32,1,0.523,0.372
33,1,0.534,0.360
34,1,0.541,0.351
35,1,0.550,0.349
36,1,0.556,0.346
37,1,0.562,0.346
38,1,0.561,0.347
39,1,0.569,0.346
40,1,0.575,0.347
41,1,0.580,0.353
42,1,0.586,0.358
43,1,0.591,0.365
44,1,0.590,0.365
45,1,0.597,0.375
46,1,0.601,0.385
47,1,0.606,0.396
48,1,0.610,0.410
49,1,0.615,0.425
50,1,0.614,0.424
51,1,0.618,0.440
52,1,0.623,0.454
53,1,0.625,0.472
54,1,0.628,0.486
55,1,0.602,0.407
56,1,0.604,0.411
57,1,0.586,0.350
58,1,0.568,0.304
59,1,0.554,0.268
60,1,0.542,0.239
61,1,0.532,0.212
62,1,0.531,0.212
63,0,-1.000,-1.000
64,1,0.514,0.176
65,1,0.508,0.163
66,1,0.499,0.151
67,1,0.494,0.142
68,1,0.493,0.142
69,1,0.487,0.138
70,1,0.482,0.131
71,1,0.477,0.128
72,1,0.470,0.124
73,1,0.466,0.125
74,1,0.467,0.125
75,1,0.463,0.126
76,1,0.459,0.128
77,1,0.455,0.132
78,1,0.452,0.138
79,1,0.449,0.144
80,1,0.448,0.144
81,1,0.445,0.151
82,1,0.444,0.160
83,1,0.441,0.169
84,0,-1.000,-1.000
85,1,0.436,0.189
86,1,0.437,0.190
87,0,-1.000,-1.000
88,1,0.431,0.214
89,1,0.430,0.228
90,1,0.429,0.239
91,1,0.427,0.254
92,1,0.426,0.254
93,1,0.425,0.268
94,1,0.423,0.282
95,1,0.423,0.300
96,1,0.423,0.312
97,1,0.422,0.329
98,1,0.421,0.328
99,1,0.420,0.344
100,1,0.420,0.351
101,1,0.420,0.346
102,1,0.418,0.340
103,1,0.418,0.338
104,1,0.420,0.338
105,1,0.419,0.336
106,1,0.418,0.336
107,1,0.419,0.336
108,1,0.418,0.336
109,1,0.417,0.338
110,1,0.417,0.338
111,1,0.417,0.338
112,1,0.418,0.346
113,1,0.416,0.351
114,1,0.415,0.350
115,1,0.416,0.349
116,1,0.416,0.349
117,1,0.416,0.349
118,1,0.416,0.349
119,1,0.416,0.349
120,1,0.416,0.349
121,1,0.416,0.349
122,1,0.416,0.349
123,1,0.416,0.349
124,1,0.416,0.349
125,1,0.416,0.349
126,1,0.416,0.349
127,1,0.416,0.349
128,1,0.416,0.349
129,1,0.416,0.349
130,1,0.416,0.349
