Frame,Ball,x,y
0,1,0.452,0.593
1,1,0.452,0.592
2,1,0.451,0.594
3,1,0.452,0.592
4,1,0.452,0.592
5,1,0.452,0.592
6,1,0.453,0.590
7,1,0.452,0.592
8,1,0.452,0.590
9,1,0.454,0.585
10,0,-1.000,-1.000
11,1,0.455,0.585
12,1,0.455,0.590
13,1,0.456,0.582
14,1,0.457,0.582
15,1,0.460,0.581
16,1,0.461,0.575
17,1,0.463,0.568
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,1,0.481,0.454
26,1,0.484,0.433
27,1,0.490,0.412
28,1,0.496,0.396
29,1,0.498,0.388
30,1,0.499,0.389
31,1,0.500,0.372
32,0,-1.000,-1.000
33,1,0.507,0.364
34,1,0.508,0.360
35,1,0.511,0.357
36,1,0.511,0.358
37,1,0.513,0.358
38,1,0.516,0.358
39,1,0.518,0.358
40,0,-1.000,-1.000
41,1,0.523,0.369
42,1,0.522,0.369
43,1,0.523,0.376
44,1,0.523,0.376
45,0,-1.000,-1.000
46,1,0.509,0.311
47,1,0.502,0.286
48,1,0.502,0.285
49,0,-1.000,-1.000
50,1,0.490,0.246
51,1,0.484,0.232
52,1,0.480,0.218
53,1,0.475,0.206
54,1,0.475,0.206
55,1,0.469,0.196
56,1,0.467,0.193
57,1,0.459,0.185
58,1,0.454,0.182
59,1,0.452,0.186
60,1,0.450,0.185
61,1,0.445,0.182
62,1,0.441,0.188
63,1,0.436,0.196
64,1,0.434,0.201
65,1,0.428,0.211
66,1,0.427,0.212
67,1,0.424,0.225
68,1,0.420,0.237
69,1,0.416,0.254
70,1,0.411,0.271
71,1,0.407,0.289
72,1,0.407,0.292
73,1,0.403,0.311
74,1,0.399,0.335
75,1,0.395,0.357
76,1,0.390,0.381
77,1,0.388,0.408
78,1,0.387,0.408
79,1,0.384,0.436
80,1,0.380,0.467
81,1,0.377,0.431
82,1,0.379,0.408
83,1,0.382,0.390
84,1,0.380,0.392
85,1,0.380,0.385
86,1,0.381,0.376
87,1,0.381,0.372
88,1,0.381,0.375
89,1,0.381,0.372
90,1,0.381,0.371
91,1,0.381,0.372
92,1,0.383,0.375
93,1,0.384,0.378
94,1,0.383,0.383
95,1,0.384,0.389
96,1,0.384,0.388
97,0,-1.000,-1.000
98,1,0.386,0.403
99,1,0.385,0.408
100,1,0.387,0.399
101,1,0.390,0.388
102,1,0.390,0.388
103,1,0.392,0.372
104,1,0.392,0.364
105,1,0.392,0.358
106,1,0.392,0.356
107,1,0.394,0.350
108,1,0.393,0.353
109,1,0.395,0.350
110,1,0.396,0.351
111,1,0.397,0.351
112,1,0.398,0.356
113,1,0.398,0.361
114,1,0.398,0.361
115,1,0.399,0.369
116,1,0.399,0.376
117,1,0.400,0.386
118,1,0.402,0.396
119,1,0.402,0.408
120,1,0.402,0.408
121,1,0.402,0.425
122,1,0.402,0.438
123,1,0.403,0.453
124,1,0.403,0.468
125,1,0.403,0.483
126,1,0.402,0.483
127,1,0.402,0.487
128,1,0.398,0.463
129,1,0.398,0.444
130,1,0.395,0.431
131,1,0.394,0.418
132,1,0.395,0.418
133,1,0.395,0.407
134,1,0.392,0.397
135,1,0.392,0.392
136,1,0.391,0.386
137,1,0.391,0.385
138,1,0.391,0.386
139,1,0.389,0.386
140,1,0.389,0.386
141,1,0.388,0.389
142,1,0.388,0.390
143,1,0.386,0.393
144,1,0.386,0.392
145,1,0.388,0.401
146,1,0.387,0.410
147,1,0.387,0.417
148,1,0.388,0.428
149,1,0.387,0.439
150,1,0.388,0.439
151,1,0.387,0.450
152,0,-1.000,-1.000
153,1,0.395,0.303
154,1,0.402,0.186
155,1,0.405,0.106
156,1,0.406,0.104
157,1,0.412,0.036
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,0,-1.000,-1.000
168,0,-1.000,-1.000
169,0,-1.000,-1.000
170,0,-1.000,-1.000
171,0,-1.000,-1.000
172,0,-1.000,-1.000
173,0,-1.000,-1.000
174,0,-1.000,-1.000
175,0,-1.000,-1.000
176,0,-1.000,-1.000
177,0,-1.000,-1.000
178,0,-1.000,-1.000
179,0,-1.000,-1.000
180,0,-1.000,-1.000
181,0,-1.000,-1.000
182,0,-1.000,-1.000
183,0,-1.000,-1.000
184,0,-1.000,-1.000
185,0,-1.000,-1.000
186,0,-1.000,-1.000
187,0,-1.000,-1.000
188,0,-1.000,-1.000
189,0,-1.000,-1.000
190,0,-1.000,-1.000
191,0,-1.000,-1.000
192,0,-1.000,-1.000
193,0,-1.000,-1.000
194,0,-1.000,-1.000
195,0,-1.000,-1.000
196,0,-1.000,-1.000
197,0,-1.000,-1.000
198,0,-1.000,-1.000
199,0,-1.000,-1.000
200,1,0.486,0.003
201,1,0.486,0.037
202,1,0.487,0.072
203,1,0.486,0.111
204,1,0.487,0.111
205,1,0.487,0.144
206,1,0.486,0.181
207,1,0.487,0.217
208,1,0.487,0.251
209,1,0.487,0.286
210,1,0.486,0.287
211,1,0.487,0.328
212,1,0.486,0.367
213,0,-1.000,-1.000
214,0,-1.000,-1.000
215,1,0.536,0.396
216,1,0.537,0.397
217,1,0.544,0.397
218,1,0.543,0.407
219,1,0.542,0.419
220,1,0.543,0.431
221,1,0.539,0.443
222,1,0.539,0.444
223,1,0.538,0.460
224,1,0.536,0.474
225,1,0.536,0.487
226,1,0.534,0.504
227,1,0.534,0.528
228,1,0.534,0.525
229,1,0.534,0.542
230,1,0.535,0.551
231,1,0.533,0.546
232,1,0.533,0.546
233,1,0.532,0.546
234,1,0.531,0.544
235,1,0.533,0.544
236,1,0.533,0.544
237,1,0.534,0.543
238,1,0.534,0.543
239,1,0.537,0.549
240,1,0.534,0.549
241,1,0.534,0.550
242,1,0.534,0.550
243,1,0.535,0.549
244,1,0.534,0.550
245,1,0.534,0.550
246,1,0.534,0.550
247,1,0.534,0.550
248,1,0.534,0.550
249,1,0.534,0.550
250,1,0.534,0.550
251,1,0.534,0.550
252,1,0.534,0.550
253,1,0.534,0.550
