Frame,Ball,x,y
0,1,0.531,0.606
1,1,0.531,0.601
2,1,0.531,0.601
3,1,0.531,0.601
4,1,0.531,0.601
5,1,0.531,0.600
6,1,0.530,0.600
7,1,0.527,0.600
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,1,0.523,0.672
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,1,0.492,0.426
22,1,0.487,0.347
23,1,0.487,0.347
24,1,0.482,0.256
25,1,0.479,0.204
26,1,0.474,0.138
27,1,0.473,0.103
28,1,0.471,0.069
29,1,0.469,0.071
30,1,0.467,0.028
31,1,0.466,0.006
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,1,0.456,0.013
63,1,0.458,0.032
64,1,0.456,0.049
65,1,0.458,0.050
66,1,0.458,0.074
67,1,0.459,0.092
68,1,0.459,0.110
69,1,0.459,0.133
70,1,0.459,0.153
71,1,0.459,0.151
72,1,0.460,0.179
73,1,0.460,0.197
74,1,0.461,0.221
75,1,0.461,0.242
76,1,0.461,0.267
77,1,0.461,0.264
78,1,0.462,0.286
79,1,0.485,0.276
80,1,0.505,0.268
81,1,0.521,0.263
82,1,0.532,0.260
83,1,0.532,0.260
84,1,0.544,0.258
85,1,0.552,0.260
86,1,0.562,0.263
87,1,0.571,0.267
88,1,0.578,0.268
89,1,0.577,0.268
90,1,0.586,0.274
91,1,0.591,0.282
92,1,0.598,0.290
93,1,0.603,0.300
94,1,0.609,0.311
95,1,0.609,0.310
96,1,0.616,0.325
97,1,0.620,0.339
98,1,0.625,0.356
99,1,0.630,0.372
100,1,0.633,0.388
101,1,0.633,0.389
102,1,0.637,0.411
103,1,0.641,0.429
104,1,0.645,0.451
105,1,0.648,0.474
106,1,0.651,0.494
107,1,0.651,0.494
108,1,0.652,0.521
109,1,0.655,0.546
110,1,0.659,0.565
111,1,0.659,0.590
112,1,0.664,0.615
113,1,0.662,0.617
114,1,0.652,0.579
115,1,0.641,0.535
116,1,0.635,0.507
117,1,0.630,0.489
118,1,0.627,0.478
119,1,0.626,0.478
120,1,0.623,0.464
121,1,0.621,0.458
122,1,0.617,0.454
123,1,0.616,0.449
124,1,0.614,0.447
125,1,0.614,0.447
126,1,0.613,0.447
127,1,0.611,0.450
128,1,0.610,0.453
129,1,0.608,0.457
130,1,0.607,0.463
131,1,0.607,0.463
132,1,0.607,0.469
133,1,0.607,0.476
134,1,0.605,0.485
135,1,0.605,0.471
136,1,0.609,0.463
137,1,0.609,0.461
138,1,0.607,0.443
139,1,0.607,0.436
140,1,0.605,0.425
141,1,0.605,0.418
142,1,0.606,0.415
143,1,0.605,0.417
144,1,0.605,0.415
145,1,0.607,0.411
146,1,0.607,0.415
147,1,0.608,0.415
148,1,0.609,0.421
149,1,0.609,0.421
150,1,0.609,0.425
151,1,0.607,0.433
152,1,0.608,0.442
153,1,0.607,0.454
154,1,0.607,0.463
155,1,0.607,0.464
156,1,0.607,0.479
157,1,0.607,0.493
158,1,0.608,0.508
159,1,0.607,0.529
160,1,0.607,0.542
161,1,0.607,0.543
162,1,0.607,0.564
163,1,0.606,0.586
164,1,0.607,0.603
165,1,0.607,0.581
166,1,0.608,0.562
167,1,0.609,0.562
168,1,0.609,0.540
169,1,0.609,0.529
170,1,0.607,0.524
171,1,0.607,0.511
172,1,0.607,0.506
173,1,0.607,0.507
174,1,0.609,0.501
175,1,0.610,0.494
176,1,0.610,0.494
177,1,0.610,0.493
178,1,0.609,0.497
179,1,0.609,0.497
180,1,0.612,0.503
181,1,0.610,0.507
182,1,0.610,0.512
183,1,0.609,0.519
184,1,0.609,0.526
185,1,0.608,0.528
186,1,0.609,0.532
187,1,0.609,0.544
188,1,0.612,0.554
189,1,0.613,0.571
190,1,0.605,0.536
191,1,0.605,0.536
192,1,0.598,0.472
193,1,0.592,0.433
194,1,0.589,0.403
195,1,0.581,0.365
196,1,0.579,0.340
197,1,0.579,0.343
198,1,0.574,0.321
199,1,0.571,0.296
200,1,0.567,0.278
201,1,0.565,0.265
202,1,0.562,0.251
203,1,0.563,0.253
204,1,0.559,0.239
205,1,0.556,0.236
206,1,0.552,0.225
207,1,0.551,0.225
208,1,0.548,0.222
209,1,0.548,0.222
210,1,0.545,0.224
211,1,0.542,0.225
212,1,0.541,0.228
213,1,0.537,0.236
214,1,0.534,0.244
215,1,0.535,0.244
216,1,0.530,0.256
217,1,0.530,0.265
218,1,0.527,0.278
219,1,0.523,0.296
220,1,0.521,0.308
221,1,0.522,0.310
222,1,0.520,0.326
223,1,0.516,0.347
224,1,0.514,0.369
225,1,0.512,0.393
226,1,0.509,0.415
227,1,0.510,0.412
228,1,0.508,0.435
229,1,0.506,0.463
230,1,0.503,0.487
231,1,0.505,0.515
232,0,-1.000,-1.000
233,1,0.502,0.535
234,0,-1.000,-1.000
235,1,0.477,0.543
236,1,0.463,0.524
237,1,0.447,0.500
238,1,0.436,0.486
239,1,0.436,0.486
240,1,0.427,0.471
241,1,0.419,0.465
242,1,0.413,0.461
243,1,0.406,0.458
244,1,0.402,0.457
245,1,0.402,0.460
246,1,0.396,0.458
247,1,0.394,0.460
248,1,0.389,0.464
249,1,0.386,0.469
250,1,0.383,0.475
251,1,0.384,0.474
252,1,0.380,0.481
253,1,0.378,0.490
254,1,0.377,0.500
255,1,0.375,0.510
256,0,-1.000,-1.000
257,0,-1.000,-1.000
258,1,0.372,0.537
259,1,0.372,0.550
260,1,0.370,0.561
261,1,0.369,0.542
262,1,0.368,0.529
263,1,0.366,0.531
264,1,0.368,0.514
265,1,0.372,0.507
266,1,0.372,0.497
267,1,0.372,0.496
268,1,0.369,0.493
269,1,0.370,0.493
270,1,0.370,0.492
271,1,0.370,0.493
272,1,0.370,0.493
273,1,0.370,0.499
274,1,0.370,0.504
275,1,0.370,0.506
276,1,0.371,0.508
277,1,0.370,0.518
278,1,0.370,0.529
279,1,0.370,0.540
280,1,0.370,0.553
281,1,0.371,0.553
282,1,0.370,0.567
283,1,0.369,0.585
284,1,0.370,0.601
285,1,0.370,0.617
286,1,0.370,0.640
287,1,0.369,0.640
288,1,0.369,0.657
289,1,0.367,0.626
290,1,0.367,0.558
291,1,0.366,0.490
292,1,0.365,0.454
293,1,0.364,0.453
294,1,0.363,0.407
295,1,0.362,0.379
296,1,0.363,0.356
297,1,0.362,0.325
298,1,0.363,0.310
299,1,0.362,0.310
300,1,0.362,0.290
301,1,0.362,0.275
302,1,0.362,0.263
303,1,0.362,0.258
304,1,0.363,0.249
305,1,0.362,0.249
306,1,0.362,0.243
307,1,0.362,0.242
308,1,0.363,0.239
309,1,0.363,0.239
310,1,0.363,0.239
311,1,0.364,0.242
312,1,0.365,0.243
313,1,0.365,0.246
314,1,0.366,0.251
315,1,0.366,0.258
316,1,0.367,0.268
317,1,0.367,0.269
318,1,0.367,0.279
319,1,0.369,0.290
320,1,0.370,0.301
321,1,0.370,0.315
322,1,0.370,0.329
323,1,0.372,0.331
324,1,0.388,0.329
325,1,0.414,0.321
326,1,0.430,0.310
327,1,0.448,0.306
328,1,0.459,0.304
329,1,0.460,0.303
330,1,0.471,0.303
331,1,0.481,0.303
332,1,0.491,0.308
333,1,0.498,0.311
334,1,0.507,0.319
335,1,0.507,0.317
336,1,0.515,0.324
337,1,0.525,0.335
338,1,0.530,0.343
339,1,0.537,0.351
340,1,0.544,0.368
341,1,0.545,0.368
342,1,0.548,0.385
343,1,0.555,0.400
344,1,0.559,0.412
345,1,0.565,0.429
346,1,0.568,0.450
347,1,0.570,0.451
348,1,0.573,0.468
349,1,0.578,0.493
350,1,0.580,0.511
351,1,0.585,0.535
352,1,0.590,0.560
353,1,0.588,0.561
354,1,0.592,0.581
355,1,0.596,0.611
356,1,0.597,0.631
357,1,0.602,0.590
358,1,0.602,0.547
359,1,0.602,0.553
360,1,0.605,0.533
361,1,0.608,0.511
362,1,0.608,0.501
363,1,0.609,0.493
364,1,0.610,0.486
365,1,0.610,0.487
366,1,0.610,0.483
367,1,0.613,0.482
368,1,0.613,0.483
369,1,0.614,0.482
370,1,0.616,0.486
371,1,0.616,0.483
372,1,0.616,0.492
373,1,0.619,0.497
374,1,0.619,0.503
375,1,0.620,0.512
376,0,-1.000,-1.000
377,0,-1.000,-1.000
378,1,0.621,0.531
379,1,0.624,0.540
380,1,0.603,0.532
381,0,-1.000,-1.000
382,0,-1.000,-1.000
383,0,-1.000,-1.000
384,1,0.562,0.493
385,1,0.548,0.492
386,1,0.534,0.486
387,1,0.523,0.483
388,1,0.513,0.483
389,1,0.513,0.483
390,1,0.504,0.485
391,1,0.493,0.487
392,1,0.484,0.493
393,1,0.477,0.499
394,0,-1.000,-1.000
395,0,-1.000,-1.000
396,1,0.459,0.515
397,1,0.452,0.526
398,1,0.445,0.539
399,1,0.438,0.551
400,1,0.430,0.565
401,1,0.430,0.565
402,1,0.425,0.582
403,1,0.418,0.600
404,1,0.411,0.615
405,1,0.407,0.632
406,1,0.400,0.654
407,1,0.401,0.653
408,1,0.395,0.675
409,1,0.391,0.688
410,1,0.388,0.562
411,1,0.384,0.501
412,1,0.384,0.442
413,1,0.384,0.438
414,1,0.383,0.399
415,1,0.382,0.357
416,1,0.380,0.322
417,1,0.381,0.297
418,1,0.381,0.271
419,1,0.380,0.271
420,1,0.379,0.249
421,1,0.380,0.236
422,1,0.379,0.215
423,1,0.380,0.210
424,1,0.380,0.197
425,1,0.379,0.194
426,1,0.380,0.189
427,1,0.380,0.182
428,1,0.380,0.175
429,1,0.380,0.172
430,1,0.380,0.169
431,1,0.380,0.169
432,1,0.380,0.169
433,1,0.380,0.174
434,1,0.382,0.175
435,1,0.382,0.181
436,1,0.383,0.186
437,1,0.384,0.186
438,1,0.384,0.194
439,1,0.384,0.206
440,1,0.385,0.217
441,1,0.386,0.226
442,1,0.386,0.240
443,1,0.386,0.240
444,1,0.387,0.254
445,1,0.388,0.269
446,1,0.389,0.286
447,1,0.389,0.303
448,1,0.391,0.319
449,1,0.391,0.319
450,1,0.390,0.336
451,1,0.391,0.351
452,1,0.422,0.336
453,1,0.441,0.325
454,1,0.466,0.310
455,1,0.465,0.312
456,1,0.478,0.307
457,1,0.494,0.299
458,1,0.507,0.299
459,1,0.517,0.296
460,1,0.527,0.299
461,1,0.527,0.300
462,1,0.536,0.301
463,1,0.548,0.307
464,1,0.554,0.308
465,1,0.562,0.318
466,1,0.572,0.328
467,1,0.572,0.328
468,1,0.580,0.338
469,1,0.585,0.347
470,1,0.591,0.360
471,1,0.597,0.371
472,1,0.603,0.388
473,1,0.605,0.389
474,1,0.608,0.408
475,1,0.614,0.422
476,1,0.619,0.446
477,1,0.622,0.461
478,1,0.627,0.486
479,1,0.627,0.483
480,1,0.631,0.507
481,1,0.634,0.524
482,1,0.589,0.497
483,1,0.567,0.478
484,1,0.544,0.461
485,1,0.542,0.464
486,1,0.524,0.450
487,1,0.512,0.449
488,1,0.495,0.438
489,1,0.486,0.439
490,1,0.473,0.436
491,1,0.473,0.435
492,1,0.466,0.438
493,1,0.457,0.439
494,1,0.449,0.444
495,1,0.441,0.449
496,1,0.435,0.454
497,1,0.436,0.454
498,1,0.431,0.463
499,1,0.427,0.471
500,1,0.421,0.485
501,1,0.417,0.493
502,1,0.412,0.507
503,1,0.412,0.508
504,1,0.409,0.525
505,1,0.408,0.528
