Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,1,0.498,0.372
6,1,0.497,0.374
7,1,0.496,0.376
8,1,0.497,0.374
9,1,0.498,0.372
10,1,0.498,0.374
11,1,0.498,0.372
12,1,0.497,0.374
13,1,0.498,0.376
14,1,0.502,0.378
15,1,0.505,0.379
16,1,0.505,0.378
17,1,0.506,0.378
18,1,0.506,0.376
19,1,0.507,0.376
20,1,0.507,0.378
21,1,0.507,0.374
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,1,0.509,0.372
25,1,0.511,0.371
26,1,0.509,0.369
27,1,0.512,0.368
28,1,0.513,0.361
29,1,0.515,0.360
30,1,0.516,0.362
31,1,0.519,0.357
32,1,0.519,0.356
33,1,0.520,0.361
34,1,0.522,0.368
35,1,0.524,0.372
36,1,0.523,0.371
37,1,0.526,0.381
38,1,0.528,0.390
39,1,0.529,0.400
40,1,0.530,0.412
41,1,0.530,0.428
42,1,0.531,0.428
43,1,0.532,0.443
44,1,0.534,0.457
45,1,0.534,0.475
46,1,0.536,0.494
47,0,-1.000,-1.000
48,1,0.530,0.483
49,1,0.518,0.386
50,1,0.507,0.326
51,1,0.492,0.250
52,1,0.484,0.200
53,1,0.474,0.156
54,1,0.476,0.156
55,1,0.468,0.119
56,1,0.461,0.089
57,1,0.455,0.062
58,1,0.450,0.039
59,1,0.445,0.019
60,1,0.444,0.022
61,1,0.441,0.007
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,0,-1.000,-1.000
79,1,0.402,0.001
80,1,0.400,0.015
81,1,0.398,0.028
82,1,0.398,0.042
83,1,0.397,0.054
84,1,0.398,0.056
85,1,0.396,0.071
86,1,0.395,0.086
87,1,0.395,0.103
88,1,0.394,0.119
89,1,0.393,0.139
90,1,0.393,0.139
91,1,0.393,0.157
92,1,0.390,0.200
93,1,0.390,0.246
94,1,0.387,0.283
95,1,0.386,0.318
96,1,0.387,0.319
97,1,0.385,0.347
98,1,0.383,0.378
99,1,0.382,0.403
100,1,0.381,0.429
101,1,0.380,0.454
102,1,0.380,0.457
103,1,0.380,0.483
104,1,0.378,0.474
105,1,0.379,0.444
106,1,0.388,0.421
107,1,0.388,0.403
108,1,0.388,0.403
109,1,0.390,0.386
110,1,0.391,0.374
111,1,0.394,0.364
112,1,0.395,0.357
113,1,0.396,0.356
114,1,0.397,0.356
115,1,0.398,0.353
116,1,0.399,0.353
117,1,0.402,0.353
118,1,0.403,0.358
119,1,0.405,0.362
120,1,0.405,0.360
121,1,0.406,0.368
122,1,0.408,0.375
123,1,0.409,0.383
124,1,0.411,0.393
125,1,0.412,0.401
126,1,0.414,0.400
127,1,0.420,0.394
128,1,0.426,0.381
129,1,0.430,0.368
130,1,0.434,0.362
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,1,0.450,0.362
135,1,0.455,0.362
136,1,0.459,0.368
137,1,0.463,0.374
138,1,0.465,0.372
139,1,0.468,0.379
140,1,0.472,0.388
141,1,0.477,0.399
142,1,0.480,0.411
143,1,0.484,0.424
144,1,0.484,0.425
145,1,0.487,0.440
146,1,0.491,0.456
147,1,0.504,0.447
148,1,0.512,0.424
149,1,0.523,0.411
150,1,0.523,0.412
151,1,0.533,0.397
152,1,0.541,0.385
153,1,0.548,0.379
154,1,0.553,0.369
155,1,0.559,0.361
156,1,0.562,0.361
157,1,0.564,0.357
158,1,0.572,0.360
159,1,0.574,0.361
160,1,0.580,0.367
161,1,0.584,0.374
162,1,0.584,0.372
163,1,0.589,0.381
164,1,0.593,0.388
165,1,0.598,0.394
166,1,0.601,0.408
167,1,0.605,0.419
168,1,0.605,0.419
169,1,0.607,0.432
170,1,0.611,0.446
171,1,0.602,0.408
172,1,0.590,0.353
173,1,0.580,0.314
174,1,0.580,0.314
175,1,0.572,0.285
176,1,0.560,0.242
177,1,0.552,0.215
178,1,0.545,0.189
179,1,0.537,0.168
180,1,0.537,0.168
181,1,0.529,0.149
182,1,0.525,0.132
183,1,0.517,0.119
184,1,0.512,0.108
185,1,0.505,0.103
186,1,0.504,0.100
187,1,0.498,0.094
188,1,0.493,0.089
189,1,0.489,0.087
190,1,0.483,0.086
191,1,0.477,0.090
192,1,0.476,0.090
193,1,0.470,0.097
194,1,0.466,0.101
195,1,0.460,0.111
196,1,0.453,0.122
197,1,0.447,0.133
198,1,0.448,0.133
199,1,0.441,0.149
200,1,0.437,0.165
201,1,0.432,0.182
202,1,0.427,0.203
203,1,0.423,0.225
204,1,0.422,0.225
205,1,0.418,0.249
206,1,0.412,0.275
207,1,0.409,0.300
208,1,0.405,0.329
209,1,0.402,0.356
210,1,0.402,0.356
211,1,0.398,0.385
212,1,0.394,0.419
213,1,0.389,0.450
214,1,0.387,0.479
215,1,0.380,0.428
216,1,0.379,0.428
217,1,0.371,0.324
218,1,0.367,0.268
219,1,0.363,0.206
220,1,0.362,0.167
221,1,0.359,0.140
222,1,0.359,0.138
223,1,0.357,0.114
224,1,0.357,0.097
225,1,0.355,0.081
226,1,0.355,0.068
227,1,0.355,0.060
228,1,0.355,0.061
229,1,0.354,0.051
230,1,0.354,0.049
231,1,0.353,0.044
232,1,0.353,0.044
233,1,0.353,0.044
234,1,0.353,0.044
235,1,0.353,0.047
236,1,0.353,0.050
237,1,0.354,0.057
238,1,0.354,0.064
239,1,0.354,0.071
240,1,0.354,0.071
241,1,0.354,0.079
242,1,0.355,0.087
243,1,0.355,0.097
244,1,0.355,0.111
245,1,0.355,0.125
246,1,0.355,0.124
247,1,0.357,0.138
248,1,0.357,0.151
249,1,0.358,0.167
250,1,0.359,0.183
251,1,0.359,0.199
252,1,0.359,0.197
253,1,0.359,0.231
254,1,0.353,0.264
255,1,0.352,0.294
256,1,0.348,0.322
257,1,0.345,0.349
258,1,0.346,0.349
259,1,0.345,0.371
260,1,0.343,0.390
261,1,0.341,0.415
262,1,0.340,0.438
263,1,0.338,0.461
264,1,0.339,0.463
265,1,0.338,0.487
266,1,0.337,0.510
267,1,0.337,0.525
268,1,0.388,0.461
269,1,0.423,0.433
270,1,0.423,0.429
271,1,0.447,0.407
272,1,0.466,0.390
273,1,0.483,0.376
274,1,0.498,0.367
275,1,0.509,0.358
276,1,0.509,0.361
277,1,0.520,0.353
278,1,0.531,0.351
279,1,0.539,0.350
280,1,0.548,0.353
281,1,0.556,0.351
282,1,0.556,0.351
283,1,0.562,0.356
284,1,0.569,0.358
285,1,0.578,0.360
286,1,0.581,0.346
287,1,0.584,0.336
288,1,0.587,0.336
289,1,0.588,0.333
290,1,0.587,0.332
291,1,0.589,0.331
292,1,0.591,0.332
293,1,0.595,0.335
294,1,0.594,0.333
295,1,0.596,0.339
296,1,0.598,0.347
297,1,0.599,0.353
298,1,0.600,0.361
299,1,0.601,0.372
300,1,0.601,0.371
301,1,0.601,0.385
302,1,0.604,0.399
303,1,0.604,0.410
304,1,0.605,0.425
305,1,0.606,0.444
306,1,0.606,0.444
307,1,0.606,0.463
308,1,0.607,0.481
309,1,0.609,0.501
310,1,0.609,0.519
311,1,0.584,0.485
312,1,0.584,0.485
313,1,0.573,0.460
314,1,0.562,0.439
315,1,0.550,0.419
316,1,0.542,0.410
317,1,0.534,0.400
318,1,0.534,0.399
319,1,0.526,0.386
320,1,0.520,0.381
321,1,0.513,0.375
322,0,-1.000,-1.000
323,0,-1.000,-1.000
324,0,-1.000,-1.000
325,1,0.492,0.374
326,1,0.487,0.379
327,1,0.480,0.383
328,1,0.474,0.390
329,1,0.469,0.400
330,1,0.470,0.397
331,1,0.466,0.406
332,1,0.460,0.415
333,1,0.456,0.426
334,1,0.452,0.439
335,1,0.448,0.450
336,1,0.448,0.449
337,1,0.445,0.464
338,1,0.440,0.451
339,1,0.436,0.408
340,1,0.434,0.361
341,1,0.427,0.325
342,1,0.426,0.325
343,1,0.423,0.293
344,1,0.420,0.265
345,1,0.416,0.242
346,1,0.412,0.222
347,1,0.409,0.206
348,1,0.409,0.204
349,1,0.405,0.183
350,1,0.401,0.169
351,1,0.398,0.158
352,1,0.395,0.154
353,1,0.393,0.147
354,1,0.393,0.146
355,1,0.391,0.142
356,1,0.388,0.140
357,1,0.386,0.139
358,1,0.381,0.139
359,1,0.380,0.147
360,1,0.380,0.146
361,1,0.378,0.150
362,1,0.375,0.157
363,1,0.373,0.168
364,1,0.370,0.181
365,1,0.368,0.194
366,1,0.367,0.197
367,1,0.365,0.214
368,1,0.362,0.231
369,1,0.360,0.249
370,1,0.358,0.271
371,1,0.355,0.293
372,1,0.355,0.293
373,1,0.355,0.315
374,1,0.352,0.343
375,1,0.351,0.371
376,1,0.348,0.399
377,1,0.346,0.426
378,1,0.347,0.428
379,0,-1.000,-1.000
380,1,0.474,0.412
381,1,0.512,0.404
382,1,0.540,0.400
383,1,0.554,0.397
384,1,0.552,0.397
385,1,0.554,0.397
386,1,0.558,0.399
387,1,0.564,0.394
388,1,0.568,0.403
389,1,0.572,0.410
390,1,0.573,0.410
391,1,0.574,0.414
392,1,0.581,0.421
393,1,0.583,0.431
394,1,0.588,0.442
395,1,0.591,0.454
396,1,0.591,0.457
397,1,0.595,0.468
398,1,0.598,0.481
399,1,0.602,0.497
400,1,0.606,0.515
401,1,0.609,0.535
402,1,0.609,0.535
403,1,0.613,0.551
404,1,0.616,0.568
405,1,0.616,0.561
406,1,0.616,0.550
407,1,0.616,0.550
408,1,0.616,0.550
409,1,0.616,0.544
410,1,0.617,0.546
411,1,0.616,0.547
412,1,0.617,0.547
413,1,0.618,0.554
414,1,0.618,0.551
415,1,0.619,0.562
