Frame,Ball,x,y
0,1,0.541,0.564
1,1,0.541,0.558
2,1,0.541,0.557
3,1,0.541,0.554
4,1,0.539,0.551
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,1,0.533,0.574
12,1,0.532,0.576
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,1,0.501,0.372
18,1,0.501,0.372
19,1,0.489,0.257
20,1,0.478,0.132
21,1,0.470,0.060
22,1,0.466,0.018
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,1,0.395,0.031
71,1,0.394,0.053
72,1,0.395,0.054
73,1,0.395,0.076
74,1,0.395,0.108
75,1,0.395,0.133
76,1,0.394,0.163
77,1,0.395,0.189
78,1,0.395,0.190
79,1,0.393,0.233
80,1,0.390,0.278
81,1,0.388,0.307
82,1,0.385,0.336
83,1,0.384,0.361
84,1,0.383,0.362
85,1,0.382,0.382
86,1,0.380,0.411
87,1,0.379,0.433
88,1,0.377,0.457
89,1,0.377,0.479
90,0,-1.000,-1.000
91,1,0.377,0.501
92,1,0.376,0.529
93,1,0.375,0.551
94,1,0.373,0.579
95,1,0.373,0.606
96,1,0.372,0.606
97,1,0.389,0.540
98,1,0.395,0.503
99,1,0.407,0.474
100,1,0.415,0.447
101,1,0.420,0.431
102,1,0.421,0.432
103,1,0.427,0.415
104,1,0.434,0.397
105,1,0.438,0.394
106,1,0.445,0.385
107,0,-1.000,-1.000
108,0,-1.000,-1.000
109,1,0.453,0.376
110,1,0.456,0.379
111,1,0.461,0.379
112,1,0.464,0.381
113,1,0.467,0.386
114,1,0.468,0.386
115,1,0.470,0.392
116,1,0.469,0.394
117,1,0.455,0.365
118,1,0.445,0.360
119,1,0.437,0.351
120,1,0.438,0.354
121,1,0.430,0.344
122,1,0.424,0.344
123,1,0.418,0.342
124,1,0.413,0.343
125,1,0.408,0.349
126,1,0.408,0.347
127,1,0.404,0.353
128,1,0.399,0.360
129,1,0.395,0.369
130,1,0.391,0.383
131,1,0.386,0.394
132,1,0.388,0.393
133,1,0.383,0.408
134,1,0.379,0.424
135,1,0.376,0.439
136,1,0.373,0.456
137,1,0.364,0.439
138,1,0.363,0.439
139,1,0.360,0.431
140,1,0.359,0.432
141,1,0.353,0.429
142,1,0.354,0.432
143,1,0.351,0.436
144,1,0.351,0.436
145,1,0.350,0.439
146,1,0.348,0.447
147,1,0.348,0.453
148,1,0.348,0.458
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,1,0.347,0.474
152,1,0.347,0.486
153,1,0.345,0.500
154,1,0.347,0.511
155,1,0.348,0.521
156,1,0.347,0.519
157,1,0.347,0.511
158,1,0.348,0.508
159,1,0.347,0.500
160,1,0.346,0.497
161,1,0.344,0.500
162,1,0.345,0.499
163,1,0.343,0.501
164,1,0.341,0.501
165,1,0.340,0.501
166,1,0.338,0.493
167,1,0.338,0.497
168,1,0.338,0.494
169,1,0.336,0.492
170,1,0.333,0.493
171,1,0.334,0.496
172,1,0.335,0.493
173,1,0.335,0.492
174,1,0.334,0.493
175,1,0.334,0.493
