Frame,Ball,x,y
0,1,0.506,0.503
1,1,0.506,0.500
2,1,0.505,0.500
3,1,0.505,0.500
4,1,0.506,0.501
5,1,0.506,0.500
6,1,0.505,0.501
7,1,0.507,0.501
8,1,0.506,0.501
9,1,0.505,0.501
10,1,0.507,0.501
11,1,0.507,0.503
12,1,0.506,0.501
13,1,0.505,0.501
14,1,0.507,0.501
15,1,0.506,0.503
16,1,0.508,0.499
17,1,0.507,0.500
18,1,0.510,0.497
19,1,0.510,0.499
20,1,0.510,0.500
21,1,0.512,0.501
22,1,0.511,0.501
23,1,0.510,0.503
24,1,0.511,0.504
25,1,0.512,0.503
26,1,0.512,0.503
27,1,0.513,0.503
28,1,0.512,0.504
29,1,0.512,0.501
30,1,0.512,0.504
31,1,0.512,0.506
32,1,0.514,0.501
33,1,0.515,0.496
34,1,0.515,0.496
35,1,0.517,0.493
36,1,0.520,0.485
37,1,0.521,0.485
38,1,0.522,0.485
39,1,0.523,0.487
40,1,0.523,0.487
41,1,0.524,0.493
42,1,0.525,0.496
43,1,0.527,0.506
44,1,0.528,0.510
45,1,0.530,0.518
46,1,0.530,0.518
47,1,0.532,0.529
48,1,0.531,0.537
49,1,0.532,0.554
50,1,0.533,0.568
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,1,0.541,0.626
57,1,0.541,0.606
58,1,0.543,0.606
59,1,0.546,0.579
60,1,0.551,0.562
61,1,0.554,0.553
62,1,0.560,0.540
63,1,0.563,0.532
64,1,0.562,0.535
65,1,0.566,0.524
66,1,0.568,0.519
67,1,0.570,0.518
68,1,0.572,0.515
69,1,0.573,0.514
70,1,0.575,0.514
71,1,0.577,0.518
72,1,0.580,0.519
73,1,0.584,0.526
74,1,0.584,0.535
75,1,0.586,0.542
76,1,0.588,0.542
77,1,0.588,0.551
78,1,0.590,0.562
79,1,0.592,0.575
80,1,0.594,0.589
81,1,0.596,0.601
82,1,0.595,0.603
83,1,0.597,0.607
84,1,0.600,0.588
85,1,0.602,0.565
86,1,0.601,0.553
87,1,0.601,0.539
88,1,0.601,0.539
89,0,-1.000,-1.000
90,1,0.604,0.518
91,1,0.605,0.511
92,1,0.604,0.508
93,1,0.605,0.504
94,1,0.604,0.504
95,1,0.605,0.504
96,1,0.606,0.507
97,1,0.606,0.510
98,1,0.605,0.514
99,1,0.604,0.522
100,1,0.605,0.519
101,1,0.605,0.529
102,1,0.605,0.537
103,1,0.605,0.547
104,1,0.605,0.561
105,1,0.605,0.575
106,1,0.606,0.575
107,1,0.606,0.592
108,1,0.606,0.610
