Frame,Ball,x,y
0,1,0.475,0.606
1,1,0.475,0.604
2,1,0.475,0.600
3,1,0.474,0.603
4,1,0.475,0.599
5,1,0.475,0.594
6,1,0.475,0.590
7,1,0.475,0.585
8,1,0.475,0.579
9,1,0.476,0.579
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,1,0.477,0.489
14,1,0.477,0.456
15,1,0.477,0.458
16,1,0.483,0.435
17,1,0.485,0.415
18,1,0.487,0.397
19,1,0.489,0.382
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,1,0.493,0.364
23,1,0.495,0.354
24,1,0.496,0.351
25,1,0.498,0.350
26,1,0.499,0.347
27,1,0.500,0.347
28,1,0.502,0.349
29,1,0.503,0.350
30,1,0.507,0.356
31,1,0.510,0.357
32,1,0.513,0.358
33,1,0.513,0.360
34,1,0.515,0.361
35,1,0.519,0.368
36,0,-1.000,-1.000
37,1,0.524,0.385
38,1,0.529,0.396
39,1,0.528,0.394
40,1,0.533,0.410
41,1,0.534,0.418
42,1,0.537,0.433
43,1,0.539,0.447
44,1,0.541,0.465
45,1,0.541,0.467
46,1,0.545,0.486
47,1,0.546,0.503
48,1,0.548,0.522
49,1,0.551,0.542
50,1,0.545,0.532
51,1,0.544,0.532
52,1,0.533,0.487
53,1,0.526,0.458
54,1,0.518,0.433
55,1,0.514,0.417
56,1,0.505,0.396
57,1,0.505,0.396
58,1,0.502,0.386
59,1,0.496,0.381
60,1,0.491,0.368
61,1,0.489,0.364
62,1,0.485,0.357
63,1,0.484,0.357
64,1,0.483,0.356
65,1,0.479,0.354
66,1,0.477,0.356
67,1,0.473,0.357
68,1,0.471,0.361
69,1,0.470,0.361
70,1,0.469,0.367
71,1,0.473,0.372
72,1,0.491,0.372
73,1,0.502,0.362
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,1,0.524,0.368
77,0,-1.000,-1.000
78,1,0.548,0.376
79,1,0.556,0.383
80,1,0.566,0.390
81,1,0.566,0.390
82,1,0.577,0.401
83,1,0.585,0.412
84,1,0.593,0.425
85,1,0.602,0.440
86,1,0.609,0.453
87,1,0.609,0.454
88,1,0.616,0.469
89,1,0.623,0.487
90,1,0.631,0.507
91,1,0.634,0.501
92,1,0.626,0.454
93,1,0.625,0.451
94,1,0.619,0.407
95,1,0.615,0.382
96,1,0.613,0.360
97,1,0.609,0.342
98,1,0.608,0.328
99,1,0.608,0.328
100,1,0.605,0.315
101,1,0.605,0.308
102,1,0.602,0.303
103,1,0.602,0.297
104,1,0.601,0.297
105,1,0.601,0.297
106,1,0.605,0.306
107,1,0.609,0.314
108,1,0.611,0.318
109,1,0.615,0.328
110,1,0.619,0.340
111,1,0.620,0.340
112,1,0.623,0.353
113,1,0.626,0.368
114,1,0.628,0.379
115,1,0.632,0.393
116,1,0.635,0.410
117,1,0.634,0.411
118,1,0.637,0.428
