Frame,Ball,x,y
0,1,0.509,0.332
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,1,0.506,0.332
4,1,0.506,0.335
5,1,0.506,0.336
6,1,0.504,0.338
7,1,0.503,0.335
8,1,0.500,0.339
9,1,0.498,0.339
10,1,0.497,0.342
11,1,0.497,0.343
12,1,0.495,0.344
13,1,0.494,0.347
14,1,0.493,0.351
15,1,0.492,0.353
16,1,0.491,0.360
17,1,0.491,0.360
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,1,0.488,0.367
21,1,0.489,0.375
22,1,0.488,0.379
23,1,0.488,0.381
24,1,0.487,0.386
25,1,0.486,0.399
26,1,0.486,0.410
27,1,0.485,0.424
28,1,0.485,0.432
29,1,0.484,0.429
30,1,0.481,0.304
31,1,0.479,0.199
32,1,0.480,0.124
33,1,0.478,0.058
34,1,0.477,0.006
35,1,0.477,0.008
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,1,0.473,0.017
79,1,0.474,0.047
80,1,0.474,0.081
81,1,0.474,0.114
82,1,0.477,0.149
83,1,0.476,0.147
84,1,0.476,0.183
85,1,0.476,0.211
86,1,0.477,0.251
87,1,0.477,0.285
88,1,0.477,0.321
89,1,0.477,0.322
90,1,0.479,0.354
91,0,-1.000,-1.000
92,0,-1.000,-1.000
93,0,-1.000,-1.000
94,1,0.478,0.497
95,1,0.477,0.499
96,1,0.480,0.532
97,1,0.499,0.518
98,1,0.522,0.481
99,1,0.543,0.461
100,1,0.554,0.443
101,1,0.555,0.444
102,1,0.570,0.432
103,1,0.578,0.419
104,1,0.588,0.415
105,1,0.595,0.407
106,1,0.603,0.412
107,1,0.603,0.407
108,1,0.610,0.408
109,1,0.617,0.410
110,1,0.622,0.415
111,1,0.626,0.417
112,1,0.630,0.424
113,1,0.633,0.424
114,1,0.636,0.432
115,1,0.640,0.439
116,1,0.645,0.446
117,1,0.649,0.458
118,1,0.651,0.465
119,1,0.651,0.467
120,1,0.655,0.476
121,1,0.658,0.489
122,1,0.661,0.504
123,1,0.663,0.503
124,1,0.663,0.496
125,1,0.663,0.493
126,1,0.663,0.493
127,1,0.663,0.486
128,0,-1.000,-1.000
129,1,0.664,0.476
130,1,0.666,0.474
131,1,0.664,0.472
132,1,0.663,0.475
133,1,0.663,0.481
134,1,0.662,0.485
135,1,0.661,0.492
136,1,0.661,0.492
137,1,0.661,0.497
138,1,0.662,0.501
139,1,0.662,0.503
140,1,0.661,0.499
141,1,0.660,0.500
142,1,0.659,0.497
143,1,0.661,0.499
144,1,0.659,0.500
145,1,0.659,0.499
146,1,0.660,0.501
147,1,0.661,0.503
148,1,0.660,0.500
149,1,0.661,0.501
150,1,0.660,0.501
151,1,0.661,0.501
152,1,0.661,0.503
153,1,0.661,0.501
154,1,0.662,0.501
155,1,0.662,0.501
156,1,0.662,0.501
157,1,0.662,0.501
158,1,0.662,0.501
159,1,0.662,0.501
160,1,0.662,0.501
161,1,0.662,0.501
162,1,0.662,0.501
163,1,0.662,0.501
164,1,0.662,0.501
