Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,1,0.474,0.461
15,1,0.473,0.415
16,1,0.473,0.414
17,1,0.472,0.415
18,1,0.473,0.401
19,1,0.471,0.388
20,1,0.472,0.376
21,1,0.472,0.369
22,1,0.472,0.361
23,1,0.470,0.361
24,1,0.470,0.361
25,1,0.470,0.358
26,1,0.470,0.357
27,1,0.470,0.361
28,1,0.470,0.358
29,1,0.470,0.361
30,1,0.470,0.362
31,1,0.470,0.368
32,1,0.468,0.361
33,0,-1.000,-1.000
34,1,0.460,0.283
35,1,0.461,0.287
36,1,0.458,0.258
37,1,0.455,0.233
38,1,0.452,0.211
39,1,0.450,0.193
40,1,0.447,0.176
41,1,0.446,0.175
42,1,0.444,0.167
43,1,0.442,0.154
44,1,0.439,0.147
45,1,0.437,0.140
46,1,0.434,0.136
47,1,0.434,0.138
48,1,0.432,0.138
49,1,0.430,0.138
50,1,0.427,0.138
51,1,0.425,0.144
52,1,0.423,0.150
53,1,0.424,0.151
54,1,0.421,0.161
55,1,0.420,0.172
56,1,0.417,0.186
57,1,0.415,0.201
58,1,0.413,0.219
59,1,0.413,0.221
60,1,0.411,0.240
61,1,0.409,0.261
62,1,0.406,0.282
63,1,0.404,0.308
64,1,0.404,0.333
65,1,0.402,0.333
66,1,0.402,0.358
67,1,0.398,0.385
68,1,0.398,0.414
69,1,0.396,0.418
70,1,0.394,0.396
71,1,0.394,0.396
72,1,0.394,0.386
73,1,0.392,0.379
74,1,0.393,0.378
75,1,0.392,0.378
76,1,0.392,0.378
77,1,0.392,0.378
78,1,0.392,0.379
79,1,0.391,0.388
80,1,0.391,0.388
81,1,0.392,0.394
82,0,-1.000,-1.000
83,1,0.391,0.381
84,1,0.391,0.365
85,1,0.393,0.354
86,1,0.393,0.342
87,1,0.393,0.338
88,1,0.395,0.329
89,1,0.393,0.329
90,1,0.395,0.322
91,1,0.395,0.319
92,1,0.395,0.319
93,1,0.395,0.318
94,1,0.396,0.321
95,1,0.395,0.322
96,1,0.395,0.325
97,1,0.396,0.331
98,1,0.397,0.339
99,1,0.397,0.347
100,1,0.397,0.356
101,1,0.397,0.354
102,1,0.396,0.368
103,1,0.397,0.382
104,1,0.396,0.394
105,1,0.397,0.412
106,1,0.397,0.431
107,1,0.397,0.431
108,1,0.406,0.429
109,1,0.416,0.389
110,1,0.427,0.361
111,1,0.432,0.342
112,1,0.438,0.328
113,1,0.438,0.325
114,1,0.442,0.312
115,1,0.448,0.304
116,1,0.451,0.297
117,1,0.458,0.299
118,1,0.459,0.293
119,1,0.459,0.292
120,1,0.469,0.282
121,1,0.472,0.274
122,1,0.483,0.267
123,1,0.490,0.265
124,1,0.496,0.265
125,1,0.496,0.267
126,1,0.502,0.268
127,1,0.509,0.271
128,1,0.514,0.274
129,1,0.519,0.282
130,1,0.524,0.289
131,1,0.523,0.289
132,1,0.527,0.299
133,1,0.532,0.311
134,1,0.536,0.324
135,1,0.540,0.336
136,1,0.542,0.351
137,1,0.542,0.349
138,1,0.546,0.367
139,1,0.549,0.383
140,1,0.549,0.293
141,1,0.548,0.218
142,1,0.547,0.168
143,1,0.548,0.171
144,1,0.546,0.131
145,1,0.546,0.103
146,1,0.546,0.079
147,1,0.545,0.061
148,1,0.545,0.046
149,1,0.545,0.046
150,1,0.545,0.033
151,1,0.545,0.022
152,1,0.545,0.015
153,1,0.545,0.011
154,1,0.545,0.008
155,1,0.545,0.008
156,1,0.545,0.007
157,1,0.545,0.007
158,1,0.545,0.011
159,1,0.544,0.014
160,1,0.545,0.018
161,1,0.545,0.017
162,1,0.545,0.024
163,1,0.545,0.031
164,1,0.545,0.039
165,1,0.545,0.047
166,1,0.545,0.057
167,1,0.545,0.056
168,1,0.545,0.069
169,1,0.545,0.081
170,1,0.545,0.092
171,1,0.546,0.106
172,1,0.545,0.119
173,1,0.545,0.118
174,1,0.545,0.133
175,1,0.545,0.149
176,1,0.546,0.163
177,0,-1.000,-1.000
178,0,-1.000,-1.000
179,0,-1.000,-1.000
180,1,0.547,0.208
181,1,0.546,0.224
182,1,0.545,0.240
183,1,0.546,0.260
184,1,0.546,0.276
185,1,0.547,0.278
186,1,0.547,0.296
187,1,0.548,0.314
188,1,0.548,0.329
189,1,0.547,0.347
190,1,0.547,0.353
191,1,0.546,0.351
192,1,0.547,0.344
193,1,0.546,0.340
194,1,0.547,0.338
195,1,0.545,0.336
196,1,0.546,0.338
197,1,0.546,0.336
198,1,0.546,0.336
199,1,0.546,0.342
200,1,0.545,0.342
201,1,0.546,0.347
202,1,0.546,0.353
203,1,0.546,0.354
204,0,-1.000,-1.000
205,1,0.545,0.354
206,1,0.544,0.354
207,1,0.544,0.356
208,1,0.543,0.356
209,1,0.545,0.356
210,1,0.543,0.357
211,1,0.544,0.357
212,1,0.544,0.357
213,1,0.544,0.357
214,1,0.543,0.357
215,1,0.543,0.357
216,1,0.543,0.357
217,1,0.542,0.357
