Frame,Ball,x,y
0,1,0.514,0.362
1,1,0.514,0.362
2,1,0.512,0.364
3,1,0.514,0.364
4,1,0.513,0.367
5,1,0.514,0.365
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,1,0.517,0.368
35,1,0.518,0.367
36,0,-1.000,-1.000
37,1,0.519,0.364
38,1,0.520,0.362
39,0,-1.000,-1.000
40,1,0.522,0.353
41,1,0.525,0.356
42,1,0.524,0.357
43,1,0.523,0.360
44,1,0.525,0.365
45,1,0.526,0.374
46,1,0.525,0.383
47,1,0.527,0.389
48,1,0.527,0.392
49,1,0.526,0.401
50,1,0.527,0.412
51,1,0.528,0.426
52,1,0.528,0.440
53,1,0.528,0.456
54,1,0.528,0.456
55,1,0.528,0.474
56,1,0.528,0.492
57,1,0.529,0.496
58,1,0.541,0.469
59,1,0.548,0.444
60,1,0.548,0.443
61,1,0.554,0.424
62,1,0.559,0.406
63,1,0.563,0.389
64,1,0.571,0.378
65,1,0.576,0.374
66,1,0.574,0.374
67,1,0.580,0.369
68,1,0.584,0.362
69,1,0.588,0.360
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,1,0.598,0.360
74,1,0.602,0.362
75,1,0.605,0.364
76,1,0.609,0.374
77,1,0.613,0.381
78,1,0.613,0.381
79,1,0.615,0.389
80,1,0.616,0.394
81,1,0.614,0.385
82,1,0.610,0.372
83,1,0.610,0.367
84,1,0.611,0.362
85,0,-1.000,-1.000
86,1,0.606,0.360
87,0,-1.000,-1.000
88,1,0.596,0.349
89,1,0.592,0.349
90,1,0.593,0.350
91,1,0.591,0.353
92,1,0.588,0.356
93,1,0.586,0.362
94,1,0.581,0.371
95,1,0.580,0.381
96,1,0.580,0.379
97,1,0.577,0.390
98,1,0.574,0.403
99,1,0.571,0.415
100,1,0.568,0.431
101,1,0.565,0.447
102,1,0.565,0.450
103,1,0.562,0.465
104,1,0.559,0.465
105,1,0.552,0.447
106,1,0.547,0.424
107,1,0.542,0.411
108,1,0.541,0.412
109,1,0.537,0.400
110,1,0.533,0.386
111,1,0.528,0.381
112,0,-1.000,-1.000
113,0,-1.000,-1.000
114,0,-1.000,-1.000
115,1,0.522,0.362
116,1,0.519,0.360
117,0,-1.000,-1.000
118,1,0.512,0.360
119,1,0.509,0.362
120,1,0.509,0.362
121,1,0.509,0.369
122,1,0.506,0.374
123,1,0.500,0.376
124,1,0.503,0.385
125,1,0.502,0.399
126,1,0.502,0.400
127,1,0.500,0.401
128,1,0.494,0.388
129,1,0.491,0.350
130,1,0.485,0.328
131,1,0.480,0.307
132,1,0.481,0.307
133,1,0.477,0.289
134,1,0.472,0.275
135,1,0.470,0.261
136,1,0.467,0.254
137,1,0.464,0.247
138,1,0.462,0.246
139,1,0.459,0.239
140,1,0.456,0.237
141,1,0.454,0.236
142,1,0.451,0.236
143,1,0.448,0.239
144,1,0.448,0.239
145,1,0.445,0.243
146,1,0.441,0.250
147,1,0.438,0.260
148,1,0.434,0.271
149,1,0.431,0.283
150,1,0.431,0.283
151,1,0.428,0.296
152,1,0.426,0.314
153,1,0.423,0.331
154,1,0.419,0.351
155,1,0.416,0.374
156,1,0.416,0.372
157,1,0.414,0.396
158,1,0.410,0.421
159,1,0.408,0.446
160,1,0.405,0.472
161,1,0.402,0.500
162,1,0.402,0.499
163,1,0.399,0.528
164,1,0.396,0.558
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,0,-1.000,-1.000
168,0,-1.000,-1.000
169,1,0.379,0.646
170,0,-1.000,-1.000
171,1,0.520,0.382
172,1,0.530,0.372
173,1,0.539,0.362
174,1,0.537,0.360
175,1,0.549,0.351
176,1,0.557,0.347
177,1,0.563,0.343
178,1,0.568,0.343
179,1,0.574,0.344
180,1,0.573,0.343
181,1,0.579,0.346
182,1,0.585,0.347
183,1,0.589,0.351
184,1,0.590,0.358
185,1,0.596,0.362
186,1,0.596,0.364
187,1,0.598,0.372
188,1,0.602,0.381
189,1,0.605,0.392
190,0,-1.000,-1.000
191,1,0.613,0.382
192,1,0.612,0.386
193,1,0.615,0.372
194,0,-1.000,-1.000
195,1,0.615,0.354
196,1,0.615,0.351
197,1,0.616,0.349
198,1,0.616,0.350
199,0,-1.000,-1.000
200,1,0.619,0.350
201,1,0.619,0.354
202,0,-1.000,-1.000
203,1,0.618,0.360
204,1,0.619,0.361
205,1,0.620,0.368
206,1,0.620,0.375
207,1,0.620,0.389
208,1,0.621,0.401
209,1,0.620,0.411
210,1,0.620,0.411
211,1,0.619,0.425
212,1,0.618,0.443
213,1,0.618,0.460
214,1,0.618,0.479
215,1,0.618,0.499
216,1,0.618,0.497
217,1,0.616,0.517
218,1,0.616,0.531
219,1,0.581,0.451
220,1,0.562,0.403
221,0,-1.000,-1.000
222,1,0.542,0.353
223,1,0.528,0.319
224,1,0.516,0.290
225,1,0.505,0.265
226,1,0.496,0.246
227,1,0.487,0.229
228,1,0.487,0.229
229,1,0.480,0.217
230,1,0.472,0.206
231,1,0.465,0.197
232,1,0.461,0.192
233,1,0.454,0.189
234,1,0.454,0.188
235,1,0.449,0.185
236,0,-1.000,-1.000
237,1,0.440,0.181
238,0,-1.000,-1.000
239,1,0.432,0.185
240,0,-1.000,-1.000
241,1,0.427,0.171
242,1,0.418,0.168
243,1,0.412,0.158
244,1,0.405,0.157
245,1,0.399,0.158
246,1,0.399,0.157
247,1,0.393,0.158
248,1,0.388,0.163
249,1,0.384,0.167
250,1,0.380,0.172
251,1,0.375,0.179
252,1,0.375,0.181
253,1,0.370,0.190
254,1,0.367,0.204
255,1,0.362,0.214
256,1,0.359,0.229
257,1,0.355,0.246
258,1,0.356,0.246
259,1,0.353,0.264
260,1,0.350,0.282
261,1,0.346,0.304
262,1,0.344,0.326
263,1,0.340,0.351
264,1,0.340,0.353
265,1,0.337,0.374
266,1,0.334,0.400
267,1,0.330,0.428
268,1,0.329,0.456
269,1,0.326,0.483
270,1,0.325,0.483
271,0,-1.000,-1.000
272,1,0.320,0.544
273,1,0.329,0.533
274,1,0.348,0.464
275,1,0.359,0.406
276,1,0.360,0.404
277,1,0.368,0.368
278,1,0.375,0.346
279,1,0.380,0.329
280,1,0.384,0.311
281,1,0.388,0.299
282,1,0.387,0.301
283,1,0.388,0.294
284,1,0.393,0.289
285,1,0.396,0.282
286,0,-1.000,-1.000
287,1,0.412,0.289
288,1,0.412,0.289
289,1,0.418,0.296
290,1,0.425,0.310
291,1,0.437,0.317
292,1,0.445,0.325
293,1,0.453,0.339
294,1,0.452,0.340
295,1,0.459,0.351
296,1,0.467,0.364
297,1,0.473,0.381
298,1,0.480,0.396
299,1,0.487,0.417
300,1,0.487,0.415
301,1,0.492,0.433
302,1,0.498,0.450
303,1,0.502,0.469
304,1,0.509,0.492
305,1,0.512,0.510
306,1,0.512,0.511
307,1,0.517,0.533
308,1,0.521,0.553
309,1,0.525,0.579
310,0,-1.000,-1.000
311,1,0.541,0.567
312,1,0.542,0.567
313,1,0.546,0.532
314,1,0.556,0.501
315,1,0.562,0.471
316,1,0.563,0.446
317,1,0.567,0.424
318,1,0.567,0.425
319,1,0.570,0.404
320,1,0.574,0.390
321,1,0.580,0.375
322,1,0.583,0.365
323,1,0.588,0.358
324,1,0.588,0.358
325,1,0.591,0.351
326,1,0.594,0.343
327,1,0.596,0.343
328,1,0.600,0.342
329,1,0.602,0.342
330,1,0.601,0.342
331,1,0.605,0.343
332,1,0.606,0.344
333,1,0.609,0.350
334,1,0.614,0.357
335,0,-1.000,-1.000
336,0,-1.000,-1.000
337,1,0.617,0.350
338,1,0.616,0.350
339,1,0.621,0.349
340,1,0.620,0.347
341,1,0.620,0.350
342,1,0.619,0.347
343,1,0.620,0.351
344,1,0.619,0.354
345,0,-1.000,-1.000
346,1,0.620,0.362
347,1,0.620,0.372
348,1,0.620,0.369
349,1,0.620,0.378
350,1,0.617,0.389
351,1,0.616,0.401
352,1,0.614,0.412
353,1,0.613,0.431
354,1,0.613,0.428
355,1,0.611,0.444
356,1,0.611,0.461
357,1,0.611,0.476
358,1,0.612,0.497
359,1,0.609,0.521
360,1,0.609,0.519
361,0,-1.000,-1.000
362,1,0.608,0.400
363,1,0.607,0.315
364,1,0.605,0.257
365,1,0.604,0.207
366,1,0.603,0.208
367,1,0.602,0.165
368,1,0.601,0.125
369,1,0.599,0.093
370,1,0.598,0.064
371,1,0.598,0.039
372,1,0.598,0.036
373,1,0.596,0.017
374,1,0.595,0.001
375,0,-1.000,-1.000
376,0,-1.000,-1.000
377,0,-1.000,-1.000
378,0,-1.000,-1.000
379,0,-1.000,-1.000
380,0,-1.000,-1.000
381,0,-1.000,-1.000
382,0,-1.000,-1.000
383,0,-1.000,-1.000
384,0,-1.000,-1.000
385,0,-1.000,-1.000
386,0,-1.000,-1.000
387,0,-1.000,-1.000
388,0,-1.000,-1.000
389,0,-1.000,-1.000
390,0,-1.000,-1.000
391,0,-1.000,-1.000
392,0,-1.000,-1.000
393,0,-1.000,-1.000
394,0,-1.000,-1.000
395,0,-1.000,-1.000
396,0,-1.000,-1.000
397,0,-1.000,-1.000
398,1,0.586,0.010
399,1,0.585,0.024
400,1,0.586,0.040
401,1,0.585,0.054
402,1,0.585,0.054
403,1,0.585,0.069
404,1,0.584,0.085
405,1,0.585,0.103
406,1,0.585,0.121
407,1,0.584,0.139
408,1,0.584,0.139
409,1,0.584,0.156
410,1,0.584,0.174
411,1,0.584,0.194
412,1,0.584,0.211
413,1,0.584,0.229
414,1,0.584,0.229
415,1,0.584,0.249
416,1,0.584,0.267
417,1,0.582,0.285
418,1,0.582,0.306
419,1,0.583,0.324
420,1,0.583,0.324
421,1,0.581,0.344
422,0,-1.000,-1.000
423,1,0.581,0.353
424,1,0.583,0.346
425,1,0.584,0.340
426,1,0.583,0.340
427,1,0.581,0.338
428,1,0.581,0.336
429,1,0.582,0.338
430,1,0.584,0.340
431,1,0.584,0.340
432,1,0.583,0.344
433,1,0.581,0.349
434,1,0.582,0.350
435,1,0.580,0.350
436,0,-1.000,-1.000
437,1,0.584,0.360
438,0,-1.000,-1.000
439,1,0.586,0.360
440,1,0.585,0.360
441,1,0.586,0.357
442,1,0.586,0.357
443,1,0.586,0.357
444,1,0.586,0.357
445,1,0.586,0.357
446,1,0.586,0.360
447,1,0.586,0.357
448,1,0.586,0.357
